,region_index,city,region_label,time,speed_kmh,free_flow_speed_kmh,congestion_level,travel_time_per_10_km_min
220794,12,Tokyo,Ota,2025-05-31 18:00:00,28.2,38.1,34.8,21.2
220795,12,Tokyo,Ota,2025-05-31 19:00:00,28.7,37.5,30.8,20.8
220796,12,Tokyo,Ota,2025-05-31 20:00:00,29.7,37.7,26.9,20.1
220797,12,Tokyo,Ota,2025-05-31 21:00:00,31.2,38.8,24.3,19.2
220798,12,Tokyo,Ota,2025-05-31 22:00:00,32.7,39.5,20.7,18.3
220799,12,Tokyo,Ota,2025-05-31 23:00:00,32.8,38.6,17.7,18.2
220800,12,Tokyo,Ota,2025-06-01 00:00:00,31.6,36.2,14.2,18.9
220801,12,Tokyo,Ota,2025-06-01 01:00:00,32.0,35.9,12.1,18.6
220802,12,Tokyo,Ota,2025-06-01 02:00:00,32.4,36.1,11.3,18.4
220803,12,Tokyo,Ota,2025-06-01 03:00:00,33.7,37.2,10.3,17.7
220804,12,Tokyo,Ota,2025-06-01 04:00:00,35.3,38.6,9.2,16.9
220805,12,Tokyo,Ota,2025-06-01 05:00:00,39.1,42.9,9.6,15.3
220806,12,Tokyo,Ota,2025-06-01 06:00:00,38.7,43.2,11.6,15.4
220807,12,Tokyo,Ota,2025-06-01 07:00:00,36.1,42.1,16.3,16.5
220808,12,Tokyo,Ota,2025-06-01 08:00:00,33.7,41.3,22.4,17.7
220809,12,Tokyo,Ota,2025-06-01 09:00:00,32.0,40.8,27.2,18.7
220810,12,Tokyo,Ota,2025-06-01 10:00:00,29.5,39.3,33.1,20.3
220811,12,Tokyo,Ota,2025-06-01 11:00:00,27.5,37.9,37.9,21.8
220812,12,Tokyo,Ota,2025-06-01 12:00:00,27.1,37.2,36.9,22.0
220813,12,Tokyo,Ota,2025-06-01 13:00:00,27.1,37.5,38.0,22.0
220814,12,Tokyo,Ota,2025-06-01 14:00:00,28.7,38.8,35.2,20.8
220815,12,Tokyo,Ota,2025-06-01 15:00:00,28.7,39.3,37.1,20.9
220816,12,Tokyo,Ota,2025-06-01 16:00:00,27.4,39.8,45.3,21.8
220817,12,Tokyo,Ota,2025-06-01 17:00:00,26.1,39.1,49.7,22.9
220818,12,Tokyo,Ota,2025-06-01 18:00:00,29.0,39.4,35.8,20.6
220819,12,Tokyo,Ota,2025-06-01 19:00:00,29.3,39.0,33.1,20.4
220820,12,Tokyo,Ota,2025-06-01 20:00:00,28.2,39.0,37.9,21.2
220821,12,Tokyo,Ota,2025-06-01 21:00:00,31.1,40.1,29.0,19.2
220822,12,Tokyo,Ota,2025-06-01 22:00:00,33.7,40.0,18.7,17.7
220823,12,Tokyo,Ota,2025-06-01 23:00:00,33.2,38.9,17.1,18.0
220824,12,Tokyo,Ota,2025-06-02 00:00:00,32.2,36.8,14.1,18.5
220825,12,Tokyo,Ota,2025-06-02 01:00:00,32.4,36.1,11.5,18.5
220826,12,Tokyo,Ota,2025-06-02 02:00:00,32.4,36.2,11.5,18.4
220827,12,Tokyo,Ota,2025-06-02 03:00:00,33.8,37.2,10.2,17.7
220828,12,Tokyo,Ota,2025-06-02 04:00:00,35.2,39.2,11.4,17.0
220829,12,Tokyo,Ota,2025-06-02 05:00:00,36.6,42.6,16.3,16.3
220830,12,Tokyo,Ota,2025-06-02 06:00:00,31.8,42.5,33.6,18.8
220831,12,Tokyo,Ota,2025-06-02 07:00:00,24.9,39.6,59.0,24.0
220832,12,Tokyo,Ota,2025-06-02 08:00:00,22.5,38.6,71.2,26.5
220833,12,Tokyo,Ota,2025-06-02 09:00:00,22.8,38.5,68.7,26.2
220834,12,Tokyo,Ota,2025-06-02 10:00:00,23.1,38.4,66.1,25.9
220835,12,Tokyo,Ota,2025-06-02 11:00:00,23.9,38.3,60.2,25.0
220836,12,Tokyo,Ota,2025-06-02 12:00:00,26.1,38.1,45.6,22.9
220837,12,Tokyo,Ota,2025-06-02 13:00:00,25.6,37.6,46.7,23.3
220838,12,Tokyo,Ota,2025-06-02 14:00:00,25.3,38.2,50.9,23.7
220839,12,Tokyo,Ota,2025-06-02 15:00:00,25.4,38.7,52.5,23.6
220840,12,Tokyo,Ota,2025-06-02 16:00:00,26.4,38.7,46.4,22.6
220841,12,Tokyo,Ota,2025-06-02 17:00:00,26.8,39.2,45.7,22.3
220842,12,Tokyo,Ota,2025-06-02 18:00:00,27.4,38.3,39.6,21.8
220843,12,Tokyo,Ota,2025-06-02 19:00:00,28.2,37.3,32.2,21.2
220844,12,Tokyo,Ota,2025-06-02 20:00:00,29.5,37.8,27.9,20.2
220845,12,Tokyo,Ota,2025-06-02 21:00:00,31.7,39.7,25.0,18.8
220846,12,Tokyo,Ota,2025-06-02 22:00:00,33.6,40.2,19.9,17.8
220847,12,Tokyo,Ota,2025-06-02 23:00:00,33.2,38.8,16.7,18.0
220848,12,Tokyo,Ota,2025-06-03 00:00:00,32.3,37.4,15.6,18.5
220849,12,Tokyo,Ota,2025-06-03 01:00:00,32.7,36.8,12.5,18.2
220850,12,Tokyo,Ota,2025-06-03 02:00:00,32.7,36.7,11.9,18.3
220851,12,Tokyo,Ota,2025-06-03 03:00:00,34.5,38.5,11.6,17.3
220852,12,Tokyo,Ota,2025-06-03 04:00:00,34.8,39.1,12.3,17.2
220853,12,Tokyo,Ota,2025-06-03 05:00:00,35.8,42.1,17.4,16.7
220854,12,Tokyo,Ota,2025-06-03 06:00:00,32.0,42.3,31.9,18.7
220855,12,Tokyo,Ota,2025-06-03 07:00:00,24.7,40.0,61.5,24.2
220856,12,Tokyo,Ota,2025-06-03 08:00:00,21.2,38.2,79.9,28.2
220857,12,Tokyo,Ota,2025-06-03 09:00:00,22.5,37.9,68.1,26.6
220858,12,Tokyo,Ota,2025-06-03 10:00:00,23.3,38.2,63.6,25.6
220859,12,Tokyo,Ota,2025-06-03 11:00:00,24.2,37.8,55.9,24.7
220860,12,Tokyo,Ota,2025-06-03 12:00:00,25.4,37.6,47.6,23.5
220861,12,Tokyo,Ota,2025-06-03 13:00:00,25.6,38.0,48.2,23.3
220862,12,Tokyo,Ota,2025-06-03 14:00:00,24.5,37.9,54.7,24.4
220863,12,Tokyo,Ota,2025-06-03 15:00:00,24.9,38.6,54.8,24.0
220864,12,Tokyo,Ota,2025-06-03 16:00:00,25.8,38.4,48.5,23.2
220865,12,Tokyo,Ota,2025-06-03 17:00:00,25.5,38.5,50.5,23.4
220866,12,Tokyo,Ota,2025-06-03 18:00:00,25.4,37.1,45.9,23.5
220867,12,Tokyo,Ota,2025-06-03 19:00:00,26.5,36.0,36.0,22.6
220868,12,Tokyo,Ota,2025-06-03 20:00:00,27.8,36.1,29.7,21.5
220869,12,Tokyo,Ota,2025-06-03 21:00:00,29.8,37.3,25.2,20.1
220870,12,Tokyo,Ota,2025-06-03 22:00:00,31.4,37.9,20.6,19.0
220871,12,Tokyo,Ota,2025-06-03 23:00:00,32.1,37.6,17.3,18.6
220872,12,Tokyo,Ota,2025-06-04 00:00:00,31.5,36.8,16.6,18.9
220873,12,Tokyo,Ota,2025-06-04 01:00:00,31.5,35.9,14.0,19.0
220874,12,Tokyo,Ota,2025-06-04 02:00:00,32.7,36.9,12.8,18.3
220875,12,Tokyo,Ota,2025-06-04 03:00:00,34.2,38.0,10.9,17.4
220876,12,Tokyo,Ota,2025-06-04 04:00:00,35.4,39.2,10.7,16.9
220877,12,Tokyo,Ota,2025-06-04 05:00:00,37.1,42.6,14.9,16.1
220878,12,Tokyo,Ota,2025-06-04 06:00:00,32.1,42.4,31.9,18.6
220879,12,Tokyo,Ota,2025-06-04 07:00:00,25.8,40.1,54.9,23.1
220880,12,Tokyo,Ota,2025-06-04 08:00:00,23.1,38.6,67.0,25.9
220881,12,Tokyo,Ota,2025-06-04 09:00:00,23.8,38.1,59.9,25.1
220882,12,Tokyo,Ota,2025-06-04 10:00:00,24.5,38.8,58.0,24.4
220883,12,Tokyo,Ota,2025-06-04 11:00:00,25.5,38.2,49.8,23.5
220884,12,Tokyo,Ota,2025-06-04 12:00:00,26.4,37.6,42.6,22.7
220885,12,Tokyo,Ota,2025-06-04 13:00:00,26.2,37.6,43.5,22.8
220886,12,Tokyo,Ota,2025-06-04 14:00:00,25.5,38.0,48.9,23.4
220887,12,Tokyo,Ota,2025-06-04 15:00:00,25.5,38.1,49.0,23.4
220888,12,Tokyo,Ota,2025-06-04 16:00:00,26.0,38.3,47.1,23.0
220889,12,Tokyo,Ota,2025-06-04 17:00:00,26.2,39.2,49.3,22.8
220890,12,Tokyo,Ota,2025-06-04 18:00:00,27.4,38.3,40.0,21.8
220891,12,Tokyo,Ota,2025-06-04 19:00:00,27.6,36.5,32.1,21.6
220892,12,Tokyo,Ota,2025-06-04 20:00:00,28.9,37.0,28.1,20.7
220893,12,Tokyo,Ota,2025-06-04 21:00:00,30.4,37.8,24.2,19.6
220894,12,Tokyo,Ota,2025-06-04 22:00:00,31.9,38.5,20.5,18.7
220895,12,Tokyo,Ota,2025-06-04 23:00:00,31.6,37.4,18.5,18.9
220896,12,Tokyo,Ota,2025-06-05 00:00:00,31.2,36.4,16.6,19.1
220897,12,Tokyo,Ota,2025-06-05 01:00:00,31.6,35.8,12.9,18.9
220898,12,Tokyo,Ota,2025-06-05 02:00:00,32.2,36.3,12.6,18.6
220899,12,Tokyo,Ota,2025-06-05 03:00:00,33.2,37.6,13.1,18.0
220900,12,Tokyo,Ota,2025-06-05 04:00:00,34.8,38.9,11.6,17.2
220901,12,Tokyo,Ota,2025-06-05 05:00:00,35.9,42.0,17.0,16.6
220902,12,Tokyo,Ota,2025-06-05 06:00:00,32.1,42.6,32.7,18.6
220903,12,Tokyo,Ota,2025-06-05 07:00:00,25.5,40.4,58.2,23.5
220904,12,Tokyo,Ota,2025-06-05 08:00:00,22.6,38.8,71.6,26.5
220905,12,Tokyo,Ota,2025-06-05 09:00:00,24.6,38.8,57.7,24.3
220906,12,Tokyo,Ota,2025-06-05 10:00:00,24.8,38.8,56.0,24.1
220907,12,Tokyo,Ota,2025-06-05 11:00:00,24.6,38.5,56.5,24.3
220908,12,Tokyo,Ota,2025-06-05 12:00:00,25.6,38.3,49.6,23.4
220909,12,Tokyo,Ota,2025-06-05 13:00:00,25.9,38.1,46.7,23.0
220910,12,Tokyo,Ota,2025-06-05 14:00:00,24.7,38.0,53.4,24.2
220911,12,Tokyo,Ota,2025-06-05 15:00:00,25.6,38.5,50.2,23.3
220912,12,Tokyo,Ota,2025-06-05 16:00:00,26.2,39.2,49.7,22.8
220913,12,Tokyo,Ota,2025-06-05 17:00:00,25.5,39.4,54.3,23.4
220914,12,Tokyo,Ota,2025-06-05 18:00:00,26.6,37.9,42.5,22.5
220915,12,Tokyo,Ota,2025-06-05 19:00:00,27.7,36.9,33.2,21.6
220916,12,Tokyo,Ota,2025-06-05 20:00:00,29.0,37.4,28.9,20.6
220917,12,Tokyo,Ota,2025-06-05 21:00:00,29.9,37.9,26.7,20.0
220918,12,Tokyo,Ota,2025-06-05 22:00:00,31.5,38.9,23.6,19.0
220919,12,Tokyo,Ota,2025-06-05 23:00:00,32.4,38.5,18.8,18.4
220920,12,Tokyo,Ota,2025-06-06 00:00:00,31.4,36.7,16.8,19.0
220921,12,Tokyo,Ota,2025-06-06 01:00:00,31.7,36.5,15.0,18.8
220922,12,Tokyo,Ota,2025-06-06 02:00:00,32.1,36.5,13.6,18.6
220923,12,Tokyo,Ota,2025-06-06 03:00:00,34.2,38.4,12.3,17.5
220924,12,Tokyo,Ota,2025-06-06 04:00:00,35.1,39.7,13.1,17.0
220925,12,Tokyo,Ota,2025-06-06 05:00:00,36.0,42.6,18.4,16.6
220926,12,Tokyo,Ota,2025-06-06 06:00:00,31.5,42.4,34.7,19.0
220927,12,Tokyo,Ota,2025-06-06 07:00:00,25.4,39.9,57.3,23.6
220928,12,Tokyo,Ota,2025-06-06 08:00:00,22.6,38.9,72.3,26.5
220929,12,Tokyo,Ota,2025-06-06 09:00:00,21.7,38.0,75.2,27.6
220930,12,Tokyo,Ota,2025-06-06 10:00:00,22.4,38.2,70.5,26.7
220931,12,Tokyo,Ota,2025-06-06 11:00:00,22.7,37.8,66.1,26.3
220932,12,Tokyo,Ota,2025-06-06 12:00:00,24.8,37.9,52.5,24.1
220933,12,Tokyo,Ota,2025-06-06 13:00:00,26.0,38.4,47.6,23.0
220934,12,Tokyo,Ota,2025-06-06 14:00:00,24.5,38.3,56.1,24.4
220935,12,Tokyo,Ota,2025-06-06 15:00:00,24.6,38.9,58.1,24.3
220936,12,Tokyo,Ota,2025-06-06 16:00:00,26.0,39.1,50.2,23.0
220937,12,Tokyo,Ota,2025-06-06 17:00:00,25.8,39.1,51.4,23.2
220938,12,Tokyo,Ota,2025-06-06 18:00:00,25.7,38.3,49.0,23.3
220939,12,Tokyo,Ota,2025-06-06 19:00:00,27.4,37.6,37.2,21.8
220940,12,Tokyo,Ota,2025-06-06 20:00:00,29.7,38.4,29.1,20.1
220941,12,Tokyo,Ota,2025-06-06 21:00:00,30.7,38.9,26.4,19.4
220942,12,Tokyo,Ota,2025-06-06 22:00:00,32.3,39.6,22.7,18.5
220943,12,Tokyo,Ota,2025-06-06 23:00:00,32.8,38.8,18.3,18.2
220944,12,Tokyo,Ota,2025-06-07 00:00:00,31.8,37.2,16.7,18.8
220945,12,Tokyo,Ota,2025-06-07 01:00:00,31.8,36.2,13.6,18.8
220946,12,Tokyo,Ota,2025-06-07 02:00:00,31.3,36.0,15.1,19.1
220947,12,Tokyo,Ota,2025-06-07 03:00:00,32.6,36.8,12.9,18.3
220948,12,Tokyo,Ota,2025-06-07 04:00:00,34.6,38.9,12.4,17.3
220949,12,Tokyo,Ota,2025-06-07 05:00:00,37.4,42.8,14.4,16.0
220950,12,Tokyo,Ota,2025-06-07 06:00:00,35.6,43.3,21.4,16.8
220951,12,Tokyo,Ota,2025-06-07 07:00:00,30.2,41.6,37.7,19.8
220952,12,Tokyo,Ota,2025-06-07 08:00:00,28.8,40.3,40.2,20.8
220953,12,Tokyo,Ota,2025-06-07 09:00:00,25.8,40.2,55.8,23.2
220954,12,Tokyo,Ota,2025-06-07 10:00:00,22.3,38.4,72.0,26.8
220955,12,Tokyo,Ota,2025-06-07 11:00:00,21.8,38.0,74.1,27.4
220956,12,Tokyo,Ota,2025-06-07 12:00:00,24.4,38.0,55.2,24.5
220957,12,Tokyo,Ota,2025-06-07 13:00:00,26.7,38.4,43.2,22.3
220958,12,Tokyo,Ota,2025-06-07 14:00:00,26.6,38.6,44.8,22.4
220959,12,Tokyo,Ota,2025-06-07 15:00:00,26.6,39.0,46.4,22.5
220960,12,Tokyo,Ota,2025-06-07 16:00:00,27.1,39.5,45.5,22.1
220961,12,Tokyo,Ota,2025-06-07 17:00:00,26.5,39.3,48.5,22.6
220962,12,Tokyo,Ota,2025-06-07 18:00:00,28.0,39.0,38.8,21.3
220963,12,Tokyo,Ota,2025-06-07 19:00:00,29.0,38.7,33.4,20.6
220964,12,Tokyo,Ota,2025-06-07 20:00:00,30.9,39.4,27.4,19.4
220965,12,Tokyo,Ota,2025-06-07 21:00:00,31.2,39.5,26.3,19.1
220966,12,Tokyo,Ota,2025-06-07 22:00:00,32.6,39.6,21.4,18.3
220967,12,Tokyo,Ota,2025-06-07 23:00:00,33.1,39.3,18.5,18.0
220968,12,Tokyo,Ota,2025-06-08 00:00:00,31.8,36.6,14.8,18.8
220969,12,Tokyo,Ota,2025-06-08 01:00:00,31.8,35.8,12.5,18.8
220970,12,Tokyo,Ota,2025-06-08 02:00:00,32.1,35.9,12.0,18.6
220971,12,Tokyo,Ota,2025-06-08 03:00:00,32.9,36.5,11.0,18.2
220972,12,Tokyo,Ota,2025-06-08 04:00:00,35.5,39.0,9.7,16.8
220973,12,Tokyo,Ota,2025-06-08 05:00:00,38.9,42.8,10.1,15.4
220974,12,Tokyo,Ota,2025-06-08 06:00:00,37.4,42.4,13.4,16.0
220975,12,Tokyo,Ota,2025-06-08 07:00:00,35.0,41.8,19.4,17.1
220976,12,Tokyo,Ota,2025-06-08 08:00:00,32.6,40.3,23.5,18.3
220977,12,Tokyo,Ota,2025-06-08 09:00:00,31.0,40.4,30.2,19.3
220978,12,Tokyo,Ota,2025-06-08 10:00:00,29.9,39.6,32.3,20.0
220979,12,Tokyo,Ota,2025-06-08 11:00:00,28.5,38.5,35.1,21.0
220980,12,Tokyo,Ota,2025-06-08 12:00:00,27.9,38.0,35.8,21.4
220981,12,Tokyo,Ota,2025-06-08 13:00:00,28.1,38.2,35.9,21.3
220982,12,Tokyo,Ota,2025-06-08 14:00:00,28.1,38.7,37.3,21.2
220983,12,Tokyo,Ota,2025-06-08 15:00:00,28.0,39.3,40.3,21.4
220984,12,Tokyo,Ota,2025-06-08 16:00:00,28.1,39.4,39.7,21.2
220985,12,Tokyo,Ota,2025-06-08 17:00:00,28.3,39.7,39.8,21.1
220986,12,Tokyo,Ota,2025-06-08 18:00:00,29.8,39.4,32.2,20.1
220987,12,Tokyo,Ota,2025-06-08 19:00:00,30.2,39.1,29.3,19.8
220988,12,Tokyo,Ota,2025-06-08 20:00:00,30.9,39.3,27.1,19.3
220989,12,Tokyo,Ota,2025-06-08 21:00:00,32.2,40.1,24.4,18.5
220990,12,Tokyo,Ota,2025-06-08 22:00:00,32.8,40.1,22.0,18.2
220991,12,Tokyo,Ota,2025-06-08 23:00:00,33.4,39.0,16.7,17.9
220992,12,Tokyo,Ota,2025-06-09 00:00:00,32.7,37.1,13.3,18.3
220993,12,Tokyo,Ota,2025-06-09 01:00:00,32.4,36.0,11.4,18.5
220994,12,Tokyo,Ota,2025-06-09 02:00:00,32.8,36.4,10.9,18.2
220995,12,Tokyo,Ota,2025-06-09 03:00:00,34.4,38.3,11.4,17.4
220996,12,Tokyo,Ota,2025-06-09 04:00:00,35.0,39.0,11.5,17.1
220997,12,Tokyo,Ota,2025-06-09 05:00:00,36.3,42.6,17.3,16.5
220998,12,Tokyo,Ota,2025-06-09 06:00:00,31.6,43.0,36.1,18.9
220999,12,Tokyo,Ota,2025-06-09 07:00:00,24.8,39.8,60.2,24.1
221000,12,Tokyo,Ota,2025-06-09 08:00:00,22.4,38.3,71.0,26.7
221001,12,Tokyo,Ota,2025-06-09 09:00:00,23.8,38.9,63.4,25.1
221002,12,Tokyo,Ota,2025-06-09 10:00:00,23.2,38.1,64.1,25.8
221003,12,Tokyo,Ota,2025-06-09 11:00:00,23.1,37.6,62.5,25.9
221004,12,Tokyo,Ota,2025-06-09 12:00:00,25.6,37.9,48.2,23.4
221005,12,Tokyo,Ota,2025-06-09 13:00:00,25.8,37.6,45.9,23.2
221006,12,Tokyo,Ota,2025-06-09 14:00:00,24.9,38.0,52.8,24.0
221007,12,Tokyo,Ota,2025-06-09 15:00:00,24.9,38.5,54.9,24.0
221008,12,Tokyo,Ota,2025-06-09 16:00:00,24.1,38.7,60.7,24.8
221009,12,Tokyo,Ota,2025-06-09 17:00:00,25.0,38.9,55.6,23.9
221010,12,Tokyo,Ota,2025-06-09 18:00:00,26.0,37.9,45.6,23.0
221011,12,Tokyo,Ota,2025-06-09 19:00:00,27.4,36.9,34.4,21.8
221012,12,Tokyo,Ota,2025-06-09 20:00:00,29.2,37.1,27.0,20.5
221013,12,Tokyo,Ota,2025-06-09 21:00:00,30.6,38.0,23.9,19.5
221014,12,Tokyo,Ota,2025-06-09 22:00:00,32.2,39.0,20.9,18.5
221015,12,Tokyo,Ota,2025-06-09 23:00:00,33.0,38.7,17.3,18.1
221016,12,Tokyo,Ota,2025-06-10 00:00:00,31.8,36.8,15.6,18.8
221017,12,Tokyo,Ota,2025-06-10 01:00:00,31.6,35.6,12.6,18.9
221018,12,Tokyo,Ota,2025-06-10 02:00:00,32.6,36.6,12.2,18.3
221019,12,Tokyo,Ota,2025-06-10 03:00:00,33.8,37.9,12.1,17.7
221020,12,Tokyo,Ota,2025-06-10 04:00:00,33.8,38.5,13.8,17.7
221021,12,Tokyo,Ota,2025-06-10 05:00:00,35.1,41.7,18.8,17.0
221022,12,Tokyo,Ota,2025-06-10 06:00:00,30.7,42.0,36.8,19.5
221023,12,Tokyo,Ota,2025-06-10 07:00:00,24.0,39.7,65.4,24.9
221024,12,Tokyo,Ota,2025-06-10 08:00:00,20.2,38.2,89.2,29.6
221025,12,Tokyo,Ota,2025-06-10 09:00:00,20.8,37.6,80.2,28.7
221026,12,Tokyo,Ota,2025-06-10 10:00:00,22.2,37.5,68.6,26.9
221027,12,Tokyo,Ota,2025-06-10 11:00:00,23.5,38.1,62.2,25.5
221028,12,Tokyo,Ota,2025-06-10 12:00:00,25.3,38.2,50.9,23.6
221029,12,Tokyo,Ota,2025-06-10 13:00:00,25.2,37.6,49.3,23.7
221030,12,Tokyo,Ota,2025-06-10 14:00:00,23.9,37.8,57.8,25.0
221031,12,Tokyo,Ota,2025-06-10 15:00:00,24.8,38.3,54.6,24.1
221032,12,Tokyo,Ota,2025-06-10 16:00:00,25.9,38.5,48.9,23.1
221033,12,Tokyo,Ota,2025-06-10 17:00:00,25.7,38.6,50.2,23.3
221034,12,Tokyo,Ota,2025-06-10 18:00:00,26.2,37.1,41.2,22.8
221035,12,Tokyo,Ota,2025-06-10 19:00:00,27.5,36.4,32.5,21.8
221036,12,Tokyo,Ota,2025-06-10 20:00:00,28.7,36.9,28.6,20.8
221037,12,Tokyo,Ota,2025-06-10 21:00:00,29.5,37.5,27.0,20.3
221038,12,Tokyo,Ota,2025-06-10 22:00:00,31.2,38.0,21.8,19.2
221039,12,Tokyo,Ota,2025-06-10 23:00:00,31.4,37.2,18.3,19.0
221040,12,Tokyo,Ota,2025-06-11 00:00:00,30.6,36.1,17.8,19.5
221041,12,Tokyo,Ota,2025-06-11 01:00:00,31.3,35.9,14.6,19.1
221042,12,Tokyo,Ota,2025-06-11 02:00:00,31.5,36.2,14.5,18.9
221043,12,Tokyo,Ota,2025-06-11 03:00:00,33.5,37.8,12.9,17.8
221044,12,Tokyo,Ota,2025-06-11 04:00:00,34.6,39.1,13.0,17.3
221045,12,Tokyo,Ota,2025-06-11 05:00:00,35.6,42.3,18.9,16.8
221046,12,Tokyo,Ota,2025-06-11 06:00:00,31.2,42.8,37.1,19.2
221047,12,Tokyo,Ota,2025-06-11 07:00:00,24.8,40.0,60.9,24.1
221048,12,Tokyo,Ota,2025-06-11 08:00:00,21.6,38.2,76.6,27.6
221049,12,Tokyo,Ota,2025-06-11 09:00:00,23.6,38.4,62.8,25.4
221050,12,Tokyo,Ota,2025-06-11 10:00:00,23.0,38.0,64.8,26.0
221051,12,Tokyo,Ota,2025-06-11 11:00:00,24.7,37.9,53.3,24.2
221052,12,Tokyo,Ota,2025-06-11 12:00:00,27.4,38.4,40.0,21.8
221053,12,Tokyo,Ota,2025-06-11 13:00:00,26.1,37.7,43.9,22.9
221054,12,Tokyo,Ota,2025-06-11 14:00:00,25.4,38.2,50.3,23.5
221055,12,Tokyo,Ota,2025-06-11 15:00:00,24.0,38.4,59.7,24.9
221056,12,Tokyo,Ota,2025-06-11 16:00:00,25.2,38.7,53.8,23.8
221057,12,Tokyo,Ota,2025-06-11 17:00:00,25.9,38.4,48.2,23.1
221058,12,Tokyo,Ota,2025-06-11 18:00:00,26.0,37.1,42.9,23.0
221059,12,Tokyo,Ota,2025-06-11 19:00:00,26.8,36.1,34.3,22.3
221060,12,Tokyo,Ota,2025-06-11 20:00:00,28.3,36.6,29.2,21.1
221061,12,Tokyo,Ota,2025-06-11 21:00:00,29.6,37.5,26.6,20.2
221062,12,Tokyo,Ota,2025-06-11 22:00:00,31.4,38.1,21.2,19.0
221063,12,Tokyo,Ota,2025-06-11 23:00:00,31.7,37.8,19.1,18.8
221064,12,Tokyo,Ota,2025-06-12 00:00:00,31.1,36.5,17.5,19.2
221065,12,Tokyo,Ota,2025-06-12 01:00:00,31.4,36.0,14.5,19.0
221066,12,Tokyo,Ota,2025-06-12 02:00:00,32.3,36.4,12.8,18.5
221067,12,Tokyo,Ota,2025-06-12 03:00:00,33.9,38.0,12.1,17.6
221068,12,Tokyo,Ota,2025-06-12 04:00:00,35.5,39.5,11.1,16.8
221069,12,Tokyo,Ota,2025-06-12 05:00:00,36.4,42.4,16.4,16.4
221070,12,Tokyo,Ota,2025-06-12 06:00:00,31.6,42.5,34.3,18.9
221071,12,Tokyo,Ota,2025-06-12 07:00:00,25.1,39.9,58.6,23.8
221072,12,Tokyo,Ota,2025-06-12 08:00:00,21.8,38.5,76.3,27.4
221073,12,Tokyo,Ota,2025-06-12 09:00:00,21.5,37.9,75.8,27.8
221074,12,Tokyo,Ota,2025-06-12 10:00:00,21.5,37.1,72.2,27.8
221075,12,Tokyo,Ota,2025-06-12 11:00:00,23.1,37.4,61.7,25.8
221076,12,Tokyo,Ota,2025-06-12 12:00:00,25.8,38.4,48.6,23.1
221077,12,Tokyo,Ota,2025-06-12 13:00:00,25.7,38.1,48.1,23.3
221078,12,Tokyo,Ota,2025-06-12 14:00:00,25.2,38.3,51.7,23.7
221079,12,Tokyo,Ota,2025-06-12 15:00:00,25.1,38.8,54.0,23.8
221080,12,Tokyo,Ota,2025-06-12 16:00:00,25.3,38.9,53.9,23.6
221081,12,Tokyo,Ota,2025-06-12 17:00:00,24.7,38.4,55.2,24.1
221082,12,Tokyo,Ota,2025-06-12 18:00:00,26.3,38.1,44.3,22.7
221083,12,Tokyo,Ota,2025-06-12 19:00:00,27.8,37.3,34.3,21.5
221084,12,Tokyo,Ota,2025-06-12 20:00:00,29.1,37.8,29.6,20.5
221085,12,Tokyo,Ota,2025-06-12 21:00:00,30.0,39.2,30.3,19.9
221086,12,Tokyo,Ota,2025-06-12 22:00:00,31.7,39.3,23.8,18.8
221087,12,Tokyo,Ota,2025-06-12 23:00:00,32.1,38.4,19.6,18.6
221088,12,Tokyo,Ota,2025-06-13 00:00:00,31.2,36.6,17.5,19.2
221089,12,Tokyo,Ota,2025-06-13 01:00:00,31.1,35.8,15.1,19.2
221090,12,Tokyo,Ota,2025-06-13 02:00:00,31.8,36.3,14.0,18.8
221091,12,Tokyo,Ota,2025-06-13 03:00:00,34.1,38.0,11.4,17.5
221092,12,Tokyo,Ota,2025-06-13 04:00:00,35.2,39.6,12.4,17.0
221093,12,Tokyo,Ota,2025-06-13 05:00:00,35.3,42.5,20.1,16.9
221094,12,Tokyo,Ota,2025-06-13 06:00:00,27.4,40.2,46.8,21.8
221095,12,Tokyo,Ota,2025-06-13 07:00:00,21.3,38.2,78.8,28.0
221096,12,Tokyo,Ota,2025-06-13 08:00:00,19.2,37.2,93.6,31.1
221097,12,Tokyo,Ota,2025-06-13 09:00:00,21.2,38.1,79.7,28.2
221098,12,Tokyo,Ota,2025-06-13 10:00:00,21.2,37.4,76.8,28.2
221099,12,Tokyo,Ota,2025-06-13 11:00:00,21.8,37.8,73.1,27.4
221100,12,Tokyo,Ota,2025-06-13 12:00:00,22.5,37.7,67.6,26.6
221101,12,Tokyo,Ota,2025-06-13 13:00:00,23.9,38.1,59.1,25.0
221102,12,Tokyo,Ota,2025-06-13 14:00:00,23.8,38.1,59.7,25.1
221103,12,Tokyo,Ota,2025-06-13 15:00:00,23.4,38.6,64.4,25.5
221104,12,Tokyo,Ota,2025-06-13 16:00:00,22.9,38.6,68.4,26.1
221105,12,Tokyo,Ota,2025-06-13 17:00:00,22.7,38.3,68.6,26.4
221106,12,Tokyo,Ota,2025-06-13 18:00:00,24.9,38.0,52.5,24.0
221107,12,Tokyo,Ota,2025-06-13 19:00:00,27.0,37.6,39.4,22.1
221108,12,Tokyo,Ota,2025-06-13 20:00:00,29.0,38.0,31.1,20.6
221109,12,Tokyo,Ota,2025-06-13 21:00:00,29.8,39.0,30.5,20.0
221110,12,Tokyo,Ota,2025-06-13 22:00:00,31.4,39.2,24.9,19.0
