Region index,City,Region label,Time,Speed [kmh],Free flow speed [kmh],Congestion level [%],Travel time per 10 km [min]
8,Tokyo,Shinagawa,2025-04-30T11:00,25.5,37.4,46.4,23.4
8,Tokyo,Shinagawa,2025-04-30T12:00,26.6,37.1,39.4,22.5
8,Tokyo,Shinagawa,2025-04-30T13:00,25.3,36.8,45.5,23.7
8,Tokyo,Shinagawa,2025-04-30T14:00,25.4,37.4,47.1,23.5
8,Tokyo,Shinagawa,2025-04-30T15:00,26.1,37.4,43.3,22.9
8,Tokyo,Shinagawa,2025-04-30T16:00,26.6,37.9,42.3,22.5
8,Tokyo,Shinagawa,2025-04-30T17:00,25.8,37.4,44.6,23.1
8,Tokyo,Shinagawa,2025-04-30T18:00,26.3,36.7,39.4,22.7
8,Tokyo,Shinagawa,2025-04-30T19:00,28.0,36.4,29.8,21.3
8,Tokyo,Shinagawa,2025-04-30T20:00,28.6,36.0,25.5,20.9
8,Tokyo,Shinagawa,2025-04-30T21:00,29.9,36.8,23.1,20.0
8,Tokyo,Shinagawa,2025-04-30T22:00,31.1,37.0,19.1,19.2
8,Tokyo,Shinagawa,2025-04-30T23:00,31.3,36.4,16.2,19.1
8,Tokyo,Shinagawa,2025-05-01T00:00,30.2,34.8,15.1,19.8
8,Tokyo,Shinagawa,2025-05-01T01:00,31.1,34.9,12.2,19.2
8,Tokyo,Shinagawa,2025-05-01T02:00,31.6,35.0,10.5,18.9
8,Tokyo,Shinagawa,2025-05-01T03:00,33.0,36.4,10.3,18.1
8,Tokyo,Shinagawa,2025-05-01T04:00,36.2,39.6,9.4,16.5
8,Tokyo,Shinagawa,2025-05-01T05:00,40.3,44.0,9.2,14.8
8,Tokyo,Shinagawa,2025-05-01T06:00,36.6,43.7,19.2,16.3
8,Tokyo,Shinagawa,2025-05-01T07:00,30.8,40.9,32.8,19.4
8,Tokyo,Shinagawa,2025-05-01T08:00,26.2,38.7,47.7,22.8
8,Tokyo,Shinagawa,2025-05-01T09:00,24.9,37.8,52.0,24.0
8,Tokyo,Shinagawa,2025-05-01T10:00,24.1,37.7,56.3,24.8
8,Tokyo,Shinagawa,2025-05-01T11:00,25.6,37.8,47.3,23.3
8,Tokyo,Shinagawa,2025-05-01T12:00,26.8,37.0,37.7,22.3
8,Tokyo,Shinagawa,2025-05-01T13:00,26.0,36.8,41.2,23.0
8,Tokyo,Shinagawa,2025-05-01T14:00,26.7,37.9,41.8,22.4
8,Tokyo,Shinagawa,2025-05-01T15:00,27.6,38.4,39.2,21.7
8,Tokyo,Shinagawa,2025-05-01T16:00,27.6,38.5,39.3,21.6
8,Tokyo,Shinagawa,2025-05-01T17:00,27.7,38.5,39.0,21.6
8,Tokyo,Shinagawa,2025-05-01T18:00,27.6,37.2,34.8,21.7
8,Tokyo,Shinagawa,2025-05-01T19:00,27.9,36.0,28.9,21.4
8,Tokyo,Shinagawa,2025-05-01T20:00,28.9,35.9,24.4,20.7
8,Tokyo,Shinagawa,2025-05-01T21:00,30.2,37.0,22.3,19.8
8,Tokyo,Shinagawa,2025-05-01T22:00,31.8,37.7,18.5,18.8
8,Tokyo,Shinagawa,2025-05-01T23:00,31.6,36.6,15.7,18.9
8,Tokyo,Shinagawa,2025-05-02T00:00,30.1,34.6,14.7,19.8
8,Tokyo,Shinagawa,2025-05-02T01:00,31.0,34.7,12.0,19.3
8,Tokyo,Shinagawa,2025-05-02T02:00,31.1,34.5,11.1,19.2
8,Tokyo,Shinagawa,2025-05-02T03:00,32.0,35.7,11.5,18.7
8,Tokyo,Shinagawa,2025-05-02T04:00,35.6,39.1,9.9,16.8
8,Tokyo,Shinagawa,2025-05-02T05:00,40.3,44.1,9.4,14.8
8,Tokyo,Shinagawa,2025-05-02T06:00,35.7,43.1,20.5,16.7
8,Tokyo,Shinagawa,2025-05-02T07:00,30.5,40.1,31.5,19.6
8,Tokyo,Shinagawa,2025-05-02T08:00,25.9,37.9,46.3,23.1
8,Tokyo,Shinagawa,2025-05-02T09:00,24.6,37.3,51.5,24.3
8,Tokyo,Shinagawa,2025-05-02T10:00,25.1,37.3,48.3,23.8
8,Tokyo,Shinagawa,2025-05-02T11:00,25.2,37.6,49.0,23.7
8,Tokyo,Shinagawa,2025-05-02T12:00,25.7,37.1,44.5,23.3
8,Tokyo,Shinagawa,2025-05-02T13:00,24.8,36.7,47.6,24.0
8,Tokyo,Shinagawa,2025-05-02T14:00,25.0,37.2,48.5,23.9
8,Tokyo,Shinagawa,2025-05-02T15:00,24.4,37.8,54.6,24.5
8,Tokyo,Shinagawa,2025-05-02T16:00,23.1,37.4,62.0,25.9
8,Tokyo,Shinagawa,2025-05-02T17:00,21.4,36.0,67.7,27.9
8,Tokyo,Shinagawa,2025-05-02T18:00,23.9,36.3,51.7,25.0
8,Tokyo,Shinagawa,2025-05-02T19:00,27.7,36.7,32.5,21.6
8,Tokyo,Shinagawa,2025-05-02T20:00,29.2,37.3,27.4,20.4
8,Tokyo,Shinagawa,2025-05-02T21:00,30.8,38.0,23.4,19.4
8,Tokyo,Shinagawa,2025-05-02T22:00,32.1,38.2,18.9,18.6
8,Tokyo,Shinagawa,2025-05-02T23:00,33.9,39.0,15.0,17.6
8,Tokyo,Shinagawa,2025-05-03T00:00,34.1,38.5,12.7,17.5
8,Tokyo,Shinagawa,2025-05-03T01:00,33.4,37.2,11.2,17.9
8,Tokyo,Shinagawa,2025-05-03T02:00,31.5,35.2,11.6,19.0
8,Tokyo,Shinagawa,2025-05-03T03:00,32.8,36.5,11.4,18.2
8,Tokyo,Shinagawa,2025-05-03T04:00,37.8,41.0,8.5,15.8
8,Tokyo,Shinagawa,2025-05-03T05:00,43.1,46.8,8.7,13.9
8,Tokyo,Shinagawa,2025-05-03T06:00,41.3,47.3,14.6,14.5
8,Tokyo,Shinagawa,2025-05-03T07:00,38.1,46.1,20.9,15.7
8,Tokyo,Shinagawa,2025-05-03T08:00,33.6,42.5,26.6,17.8
8,Tokyo,Shinagawa,2025-05-03T09:00,29.8,40.9,37.1,20.0
8,Tokyo,Shinagawa,2025-05-03T10:00,27.5,39.6,43.5,21.7
8,Tokyo,Shinagawa,2025-05-03T11:00,27.5,39.3,43.1,21.8
8,Tokyo,Shinagawa,2025-05-03T12:00,28.2,38.4,36.0,21.2
8,Tokyo,Shinagawa,2025-05-03T13:00,29.6,38.5,30.2,20.2
8,Tokyo,Shinagawa,2025-05-03T14:00,30.4,39.4,29.6,19.7
8,Tokyo,Shinagawa,2025-05-03T15:00,30.9,40.1,29.6,19.3
8,Tokyo,Shinagawa,2025-05-03T16:00,30.8,40.0,29.5,19.4
8,Tokyo,Shinagawa,2025-05-03T17:00,31.4,40.4,28.7,19.1
8,Tokyo,Shinagawa,2025-05-03T18:00,30.7,39.3,27.7,19.4
8,Tokyo,Shinagawa,2025-05-03T19:00,31.0,39.0,26.0,19.3
8,Tokyo,Shinagawa,2025-05-03T20:00,31.9,39.4,23.5,18.7
8,Tokyo,Shinagawa,2025-05-03T21:00,33.3,40.9,22.7,17.9
8,Tokyo,Shinagawa,2025-05-03T22:00,35.4,41.8,18.0,16.9
8,Tokyo,Shinagawa,2025-05-03T23:00,34.0,38.9,14.5,17.6
8,Tokyo,Shinagawa,2025-05-04T00:00,31.8,36.0,13.1,18.8
8,Tokyo,Shinagawa,2025-05-04T01:00,30.3,34.0,12.0,19.7
8,Tokyo,Shinagawa,2025-05-04T02:00,30.6,34.3,12.1,19.5
8,Tokyo,Shinagawa,2025-05-04T03:00,32.2,35.8,11.2,18.6
8,Tokyo,Shinagawa,2025-05-04T04:00,37.8,40.8,7.9,15.8
8,Tokyo,Shinagawa,2025-05-04T05:00,44.2,47.2,6.7,13.5
8,Tokyo,Shinagawa,2025-05-04T06:00,44.3,48.7,9.8,13.5
8,Tokyo,Shinagawa,2025-05-04T07:00,40.9,47.2,15.3,14.6
8,Tokyo,Shinagawa,2025-05-04T08:00,35.8,43.9,22.6,16.7
8,Tokyo,Shinagawa,2025-05-04T09:00,32.6,43.0,31.6,18.3
8,Tokyo,Shinagawa,2025-05-04T10:00,27.2,40.7,49.6,22.0
8,Tokyo,Shinagawa,2025-05-04T11:00,29.3,39.8,35.8,20.4
8,Tokyo,Shinagawa,2025-05-04T12:00,30.8,39.3,27.4,19.4
8,Tokyo,Shinagawa,2025-05-04T13:00,30.8,38.9,26.2,19.4
8,Tokyo,Shinagawa,2025-05-04T14:00,31.4,39.6,26.2,19.0
8,Tokyo,Shinagawa,2025-05-04T15:00,31.9,40.2,26.0,18.7
8,Tokyo,Shinagawa,2025-05-04T16:00,31.7,40.1,26.2,18.8
8,Tokyo,Shinagawa,2025-05-04T17:00,31.5,39.7,25.9,18.9
8,Tokyo,Shinagawa,2025-05-04T18:00,31.6,40.2,27.1,18.9
8,Tokyo,Shinagawa,2025-05-04T19:00,31.2,39.6,26.8,19.1
8,Tokyo,Shinagawa,2025-05-04T20:00,32.3,40.3,24.6,18.5
8,Tokyo,Shinagawa,2025-05-04T21:00,33.7,41.4,22.6,17.7
8,Tokyo,Shinagawa,2025-05-04T22:00,35.8,42.4,18.3,16.7
8,Tokyo,Shinagawa,2025-05-04T23:00,36.4,41.5,14.0,16.4
8,Tokyo,Shinagawa,2025-05-05T00:00,33.9,37.9,11.7,17.6
8,Tokyo,Shinagawa,2025-05-05T01:00,30.9,35.1,13.5,19.4
8,Tokyo,Shinagawa,2025-05-05T02:00,31.1,34.6,11.0,19.2
8,Tokyo,Shinagawa,2025-05-05T03:00,33.6,37.0,10.1,17.8
8,Tokyo,Shinagawa,2025-05-05T04:00,37.6,40.3,7.3,15.9
8,Tokyo,Shinagawa,2025-05-05T05:00,44.3,47.1,6.2,13.5
8,Tokyo,Shinagawa,2025-05-05T06:00,43.0,47.1,9.5,13.9
8,Tokyo,Shinagawa,2025-05-05T07:00,41.2,47.0,14.1,14.5
8,Tokyo,Shinagawa,2025-05-05T08:00,36.0,43.8,21.9,16.6
8,Tokyo,Shinagawa,2025-05-05T09:00,32.0,41.8,30.7,18.7
8,Tokyo,Shinagawa,2025-05-05T10:00,31.8,41.0,29.0,18.8
8,Tokyo,Shinagawa,2025-05-05T11:00,31.0,40.0,29.1,19.3
8,Tokyo,Shinagawa,2025-05-05T12:00,30.8,39.5,28.2,19.4
8,Tokyo,Shinagawa,2025-05-05T13:00,30.2,38.4,27.4,19.8
8,Tokyo,Shinagawa,2025-05-05T14:00,31.2,40.0,27.9,19.1
8,Tokyo,Shinagawa,2025-05-05T15:00,31.5,40.1,27.3,19.0
8,Tokyo,Shinagawa,2025-05-05T16:00,30.8,40.7,32.1,19.4
8,Tokyo,Shinagawa,2025-05-05T17:00,31.9,40.8,27.9,18.8
8,Tokyo,Shinagawa,2025-05-05T18:00,31.2,39.7,27.1,19.1
8,Tokyo,Shinagawa,2025-05-05T19:00,31.0,39.2,26.2,19.3
8,Tokyo,Shinagawa,2025-05-05T20:00,32.8,40.8,24.0,18.2
8,Tokyo,Shinagawa,2025-05-05T21:00,33.5,41.3,23.3,17.8
8,Tokyo,Shinagawa,2025-05-05T22:00,36.2,43.0,18.7,16.5
8,Tokyo,Shinagawa,2025-05-05T23:00,36.6,42.3,15.7,16.3
8,Tokyo,Shinagawa,2025-05-06T00:00,35.2,39.7,12.8,17.0
8,Tokyo,Shinagawa,2025-05-06T01:00,32.7,36.5,11.6,18.3
8,Tokyo,Shinagawa,2025-05-06T02:00,32.4,35.8,10.4,18.4
8,Tokyo,Shinagawa,2025-05-06T03:00,33.0,36.4,10.3,18.1
8,Tokyo,Shinagawa,2025-05-06T04:00,36.7,39.6,7.9,16.3
8,Tokyo,Shinagawa,2025-05-06T05:00,40.7,43.7,7.3,14.7
8,Tokyo,Shinagawa,2025-05-06T06:00,40.6,44.8,10.2,14.7
8,Tokyo,Shinagawa,2025-05-06T07:00,36.7,42.4,15.4,16.3
8,Tokyo,Shinagawa,2025-05-06T08:00,32.0,39.6,23.7,18.7
8,Tokyo,Shinagawa,2025-05-06T09:00,30.9,39.1,26.5,19.3
8,Tokyo,Shinagawa,2025-05-06T10:00,30.7,39.3,28.1,19.5
8,Tokyo,Shinagawa,2025-05-06T11:00,29.8,38.4,28.8,20.1
8,Tokyo,Shinagawa,2025-05-06T12:00,29.1,37.4,28.5,20.5
8,Tokyo,Shinagawa,2025-05-06T13:00,28.9,37.5,29.7,20.7
8,Tokyo,Shinagawa,2025-05-06T14:00,28.9,38.1,31.4,20.6
8,Tokyo,Shinagawa,2025-05-06T15:00,30.0,39.0,29.8,19.9
8,Tokyo,Shinagawa,2025-05-06T16:00,30.4,39.0,28.1,19.6
8,Tokyo,Shinagawa,2025-05-06T17:00,30.0,38.3,27.7,19.9
8,Tokyo,Shinagawa,2025-05-06T18:00,28.8,37.2,29.0,20.7
8,Tokyo,Shinagawa,2025-05-06T19:00,28.5,36.0,26.3,21.0
8,Tokyo,Shinagawa,2025-05-06T20:00,30.6,37.5,22.6,19.5
8,Tokyo,Shinagawa,2025-05-06T21:00,31.3,38.1,21.8,19.1
8,Tokyo,Shinagawa,2025-05-06T22:00,33.7,39.4,16.8,17.7
8,Tokyo,Shinagawa,2025-05-06T23:00,33.6,38.0,13.0,17.8
8,Tokyo,Shinagawa,2025-05-07T00:00,31.9,35.5,11.2,18.7
8,Tokyo,Shinagawa,2025-05-07T01:00,32.9,36.6,11.0,18.1
8,Tokyo,Shinagawa,2025-05-07T02:00,30.5,33.8,10.9,19.6
8,Tokyo,Shinagawa,2025-05-07T03:00,32.1,35.7,11.2,18.6
8,Tokyo,Shinagawa,2025-05-07T04:00,36.2,39.8,9.9,16.5
8,Tokyo,Shinagawa,2025-05-07T05:00,41.2,45.0,9.0,14.5
8,Tokyo,Shinagawa,2025-05-07T06:00,36.4,43.8,20.5,16.4
8,Tokyo,Shinagawa,2025-05-07T07:00,29.4,40.5,37.8,20.3
8,Tokyo,Shinagawa,2025-05-07T08:00,24.5,37.7,53.7,24.4
8,Tokyo,Shinagawa,2025-05-07T09:00,24.2,36.9,52.7,24.7
8,Tokyo,Shinagawa,2025-05-07T10:00,25.5,37.0,45.1,23.4
8,Tokyo,Shinagawa,2025-05-07T11:00,25.6,37.0,44.5,23.4
8,Tokyo,Shinagawa,2025-05-07T12:00,26.4,36.8,39.5,22.7
8,Tokyo,Shinagawa,2025-05-07T13:00,25.6,36.7,43.3,23.3
8,Tokyo,Shinagawa,2025-05-07T14:00,25.9,37.0,42.8,23.1
8,Tokyo,Shinagawa,2025-05-07T15:00,27.2,37.9,39.5,22.0
8,Tokyo,Shinagawa,2025-05-07T16:00,27.6,38.0,37.7,21.7
8,Tokyo,Shinagawa,2025-05-07T17:00,27.0,38.1,41.0,22.1
8,Tokyo,Shinagawa,2025-05-07T18:00,26.8,36.7,36.7,22.3
8,Tokyo,Shinagawa,2025-05-07T19:00,27.5,35.4,28.7,21.7
8,Tokyo,Shinagawa,2025-05-07T20:00,28.8,36.0,24.8,20.7
8,Tokyo,Shinagawa,2025-05-07T21:00,29.7,36.3,22.1,20.1
8,Tokyo,Shinagawa,2025-05-07T22:00,31.3,37.2,18.9,19.1
8,Tokyo,Shinagawa,2025-05-07T23:00,31.2,36.0,15.5,19.2
8,Tokyo,Shinagawa,2025-05-08T00:00,30.7,35.2,14.4,19.4
8,Tokyo,Shinagawa,2025-05-08T01:00,30.5,34.5,13.0,19.6
8,Tokyo,Shinagawa,2025-05-08T02:00,31.4,35.0,11.4,19.0
8,Tokyo,Shinagawa,2025-05-08T03:00,32.5,36.0,10.8,18.4
8,Tokyo,Shinagawa,2025-05-08T04:00,36.3,39.6,9.0,16.5
8,Tokyo,Shinagawa,2025-05-08T05:00,41.3,45.3,9.8,14.5
8,Tokyo,Shinagawa,2025-05-08T06:00,35.9,43.9,22.2,16.6
8,Tokyo,Shinagawa,2025-05-08T07:00,29.4,40.3,37.0,20.3
8,Tokyo,Shinagawa,2025-05-08T08:00,23.5,37.9,61.0,25.4
8,Tokyo,Shinagawa,2025-05-08T09:00,22.6,37.0,63.7,26.4
8,Tokyo,Shinagawa,2025-05-08T10:00,24.1,36.7,52.1,24.8
8,Tokyo,Shinagawa,2025-05-08T11:00,24.4,36.9,50.6,24.4
8,Tokyo,Shinagawa,2025-05-08T12:00,24.3,36.6,50.6,24.6
8,Tokyo,Shinagawa,2025-05-08T13:00,25.0,36.7,46.6,23.9
8,Tokyo,Shinagawa,2025-05-08T14:00,25.3,37.3,47.1,23.6
8,Tokyo,Shinagawa,2025-05-08T15:00,25.3,37.0,46.4,23.7
8,Tokyo,Shinagawa,2025-05-08T16:00,25.4,37.7,48.2,23.5
8,Tokyo,Shinagawa,2025-05-08T17:00,25.6,38.0,48.2,23.3
8,Tokyo,Shinagawa,2025-05-08T18:00,25.4,36.5,43.7,23.5
8,Tokyo,Shinagawa,2025-05-08T19:00,27.0,35.5,31.5,22.2
8,Tokyo,Shinagawa,2025-05-08T20:00,28.1,35.5,26.5,21.3
8,Tokyo,Shinagawa,2025-05-08T21:00,28.8,36.0,24.9,20.8
8,Tokyo,Shinagawa,2025-05-08T22:00,30.0,36.3,20.6,19.9
8,Tokyo,Shinagawa,2025-05-08T23:00,30.6,36.0,17.5,19.5
8,Tokyo,Shinagawa,2025-05-09T00:00,29.7,34.7,16.6,20.1
8,Tokyo,Shinagawa,2025-05-09T01:00,30.7,34.5,12.3,19.5
8,Tokyo,Shinagawa,2025-05-09T02:00,30.7,34.5,12.0,19.4
8,Tokyo,Shinagawa,2025-05-09T03:00,32.0,35.8,11.7,18.7
8,Tokyo,Shinagawa,2025-05-09T04:00,36.1,39.4,9.1,16.5
8,Tokyo,Shinagawa,2025-05-09T05:00,39.5,43.9,11.0,15.1
8,Tokyo,Shinagawa,2025-05-09T06:00,34.4,43.0,25.0,17.4
8,Tokyo,Shinagawa,2025-05-09T07:00,28.6,39.8,39.0,20.9
8,Tokyo,Shinagawa,2025-05-09T08:00,23.5,37.7,60.1,25.4
8,Tokyo,Shinagawa,2025-05-09T09:00,23.0,37.4,62.3,26.0
8,Tokyo,Shinagawa,2025-05-09T10:00,23.2,36.8,58.1,25.7
8,Tokyo,Shinagawa,2025-05-09T11:00,23.6,36.4,54.0,25.3
8,Tokyo,Shinagawa,2025-05-09T12:00,24.6,37.1,50.9,24.3
8,Tokyo,Shinagawa,2025-05-09T13:00,24.8,36.4,46.7,24.1
8,Tokyo,Shinagawa,2025-05-09T14:00,25.1,37.2,48.1,23.8
8,Tokyo,Shinagawa,2025-05-09T15:00,25.7,37.9,47.4,23.3
8,Tokyo,Shinagawa,2025-05-09T16:00,26.8,38.8,44.8,22.3
8,Tokyo,Shinagawa,2025-05-09T17:00,25.7,37.7,46.5,23.2
8,Tokyo,Shinagawa,2025-05-09T18:00,25.4,36.2,42.8,23.6
8,Tokyo,Shinagawa,2025-05-09T19:00,26.5,35.5,33.9,22.6
8,Tokyo,Shinagawa,2025-05-09T20:00,27.1,35.1,29.2,22.0
8,Tokyo,Shinagawa,2025-05-09T21:00,27.9,35.6,27.6,21.4
8,Tokyo,Shinagawa,2025-05-09T22:00,29.2,35.8,22.5,20.4
8,Tokyo,Shinagawa,2025-05-09T23:00,30.0,35.7,19.0,19.9
8,Tokyo,Shinagawa,2025-05-10T00:00,29.3,34.4,17.0,20.4
8,Tokyo,Shinagawa,2025-05-10T01:00,28.9,33.6,16.2,20.7
8,Tokyo,Shinagawa,2025-05-10T02:00,29.2,33.7,15.2,20.4
8,Tokyo,Shinagawa,2025-05-10T03:00,30.0,33.9,13.0,19.9
8,Tokyo,Shinagawa,2025-05-10T04:00,32.8,36.6,11.5,18.2
8,Tokyo,Shinagawa,2025-05-10T05:00,39.0,43.5,11.5,15.3
8,Tokyo,Shinagawa,2025-05-10T06:00,36.8,43.5,18.3,16.2
8,Tokyo,Shinagawa,2025-05-10T07:00,32.7,41.4,26.3,18.3
8,Tokyo,Shinagawa,2025-05-10T08:00,28.4,38.6,36.0,21.1
8,Tokyo,Shinagawa,2025-05-10T09:00,26.4,38.3,44.7,22.6
8,Tokyo,Shinagawa,2025-05-10T10:00,27.5,38.3,39.0,21.7
8,Tokyo,Shinagawa,2025-05-10T11:00,27.5,37.7,36.8,21.7
8,Tokyo,Shinagawa,2025-05-10T12:00,27.4,37.4,36.5,21.8
8,Tokyo,Shinagawa,2025-05-10T13:00,26.4,36.4,37.7,22.6
8,Tokyo,Shinagawa,2025-05-10T14:00,27.6,37.3,35.0,21.6
8,Tokyo,Shinagawa,2025-05-10T15:00,28.0,37.9,35.3,21.3
8,Tokyo,Shinagawa,2025-05-10T16:00,27.8,37.9,36.1,21.5
8,Tokyo,Shinagawa,2025-05-10T17:00,27.8,37.7,35.2,21.5
8,Tokyo,Shinagawa,2025-05-10T18:00,28.1,36.7,30.8,21.3
8,Tokyo,Shinagawa,2025-05-10T19:00,27.8,35.5,27.8,21.5
8,Tokyo,Shinagawa,2025-05-10T20:00,29.3,36.6,25.0,20.4
8,Tokyo,Shinagawa,2025-05-10T21:00,29.8,36.9,23.7,20.1
8,Tokyo,Shinagawa,2025-05-10T22:00,31.2,37.1,18.8,19.2
8,Tokyo,Shinagawa,2025-05-10T23:00,31.6,36.3,14.9,18.9
8,Tokyo,Shinagawa,2025-05-11T00:00,30.8,35.3,14.5,19.4
8,Tokyo,Shinagawa,2025-05-11T01:00,29.2,33.4,14.2,20.5
8,Tokyo,Shinagawa,2025-05-11T02:00,29.7,33.7,13.2,20.1
8,Tokyo,Shinagawa,2025-05-11T03:00,30.6,34.4,12.2,19.5
8,Tokyo,Shinagawa,2025-05-11T04:00,35.6,38.4,7.8,16.8
8,Tokyo,Shinagawa,2025-05-11T05:00,41.0,43.6,6.4,14.6
8,Tokyo,Shinagawa,2025-05-11T06:00,41.0,45.6,11.2,14.6
8,Tokyo,Shinagawa,2025-05-11T07:00,38.3,44.1,15.0,15.6
8,Tokyo,Shinagawa,2025-05-11T08:00,34.0,40.9,20.2,17.6
8,Tokyo,Shinagawa,2025-05-11T09:00,31.4,39.1,24.7,19.0
8,Tokyo,Shinagawa,2025-05-11T10:00,30.0,38.5,28.3,19.9
8,Tokyo,Shinagawa,2025-05-11T11:00,29.3,37.9,29.3,20.4
8,Tokyo,Shinagawa,2025-05-11T12:00,28.1,36.8,30.5,21.2
8,Tokyo,Shinagawa,2025-05-11T13:00,28.2,37.0,31.2,21.2
8,Tokyo,Shinagawa,2025-05-11T14:00,29.0,37.8,30.3,20.6
8,Tokyo,Shinagawa,2025-05-11T15:00,28.8,38.3,33.2,20.8
8,Tokyo,Shinagawa,2025-05-11T16:00,29.0,38.9,34.1,20.6
8,Tokyo,Shinagawa,2025-05-11T17:00,28.8,38.5,33.8,20.8
8,Tokyo,Shinagawa,2025-05-11T18:00,29.8,38.9,30.6,20.1
8,Tokyo,Shinagawa,2025-05-11T19:00,29.4,37.7,28.1,20.3
8,Tokyo,Shinagawa,2025-05-11T20:00,30.8,38.2,24.0,19.4
8,Tokyo,Shinagawa,2025-05-11T21:00,31.2,38.5,23.2,19.1
8,Tokyo,Shinagawa,2025-05-11T22:00,32.7,38.8,18.7,18.3
8,Tokyo,Shinagawa,2025-05-11T23:00,33.5,37.8,13.0,17.8
8,Tokyo,Shinagawa,2025-05-12T00:00,32.3,36.5,12.7,18.5
8,Tokyo,Shinagawa,2025-05-12T01:00,30.5,34.4,12.5,19.6
8,Tokyo,Shinagawa,2025-05-12T02:00,30.1,34.2,13.6,19.9
8,Tokyo,Shinagawa,2025-05-12T03:00,32.7,36.6,11.8,18.3
8,Tokyo,Shinagawa,2025-05-12T04:00,36.0,39.7,10.3,16.6
8,Tokyo,Shinagawa,2025-05-12T05:00,40.1,45.5,13.3,14.9
8,Tokyo,Shinagawa,2025-05-12T06:00,34.8,43.5,24.9,17.2
8,Tokyo,Shinagawa,2025-05-12T07:00,28.4,40.8,43.7,21.1
8,Tokyo,Shinagawa,2025-05-12T08:00,23.9,38.1,59.4,25.0
8,Tokyo,Shinagawa,2025-05-12T09:00,22.9,37.0,61.8,26.1
8,Tokyo,Shinagawa,2025-05-12T10:00,24.4,37.2,52.5,24.5
8,Tokyo,Shinagawa,2025-05-12T11:00,24.9,37.3,49.5,24.0
8,Tokyo,Shinagawa,2025-05-12T12:00,26.1,37.3,42.5,22.9
8,Tokyo,Shinagawa,2025-05-12T13:00,25.4,36.6,44.3,23.6
8,Tokyo,Shinagawa,2025-05-12T14:00,24.8,37.5,51.3,24.1
8,Tokyo,Shinagawa,2025-05-12T15:00,25.3,37.8,49.5,23.7
8,Tokyo,Shinagawa,2025-05-12T16:00,26.7,38.7,45.0,22.4
8,Tokyo,Shinagawa,2025-05-12T17:00,26.1,38.0,45.6,22.9
8,Tokyo,Shinagawa,2025-05-12T18:00,26.8,36.8,37.1,22.3
8,Tokyo,Shinagawa,2025-05-12T19:00,27.8,36.5,31.2,21.5
8,Tokyo,Shinagawa,2025-05-12T20:00,28.1,36.2,28.5,21.2
8,Tokyo,Shinagawa,2025-05-12T21:00,29.8,36.8,23.6,20.1
8,Tokyo,Shinagawa,2025-05-12T22:00,31.2,37.3,19.2,19.1
8,Tokyo,Shinagawa,2025-05-12T23:00,30.6,35.5,16.1,19.5
8,Tokyo,Shinagawa,2025-05-13T00:00,30.5,34.9,14.4,19.6
8,Tokyo,Shinagawa,2025-05-13T01:00,30.5,34.7,13.6,19.6
8,Tokyo,Shinagawa,2025-05-13T02:00,31.5,35.4,12.0,18.9
8,Tokyo,Shinagawa,2025-05-13T03:00,32.7,36.4,11.3,18.3
8,Tokyo,Shinagawa,2025-05-13T04:00,36.1,39.3,8.7,16.5
8,Tokyo,Shinagawa,2025-05-13T05:00,40.2,44.1,9.7,14.8
8,Tokyo,Shinagawa,2025-05-13T06:00,35.6,43.3,21.6,16.8
8,Tokyo,Shinagawa,2025-05-13T07:00,28.7,39.8,38.3,20.8
8,Tokyo,Shinagawa,2025-05-13T08:00,23.8,38.0,59.6,25.1
8,Tokyo,Shinagawa,2025-05-13T09:00,21.7,36.8,69.1,27.5
8,Tokyo,Shinagawa,2025-05-13T10:00,21.8,36.5,67.3,27.4
8,Tokyo,Shinagawa,2025-05-13T11:00,22.0,36.4,64.9,27.1
8,Tokyo,Shinagawa,2025-05-13T12:00,23.4,36.6,56.2,25.6
8,Tokyo,Shinagawa,2025-05-13T13:00,25.2,36.7,45.6,23.8
8,Tokyo,Shinagawa,2025-05-13T14:00,25.3,37.5,48.0,23.6
8,Tokyo,Shinagawa,2025-05-13T15:00,26.1,37.7,44.3,22.9
8,Tokyo,Shinagawa,2025-05-13T16:00,26.4,38.1,44.2,22.6
8,Tokyo,Shinagawa,2025-05-13T17:00,25.6,38.0,48.5,23.4
8,Tokyo,Shinagawa,2025-05-13T18:00,26.4,36.8,39.0,22.6
8,Tokyo,Shinagawa,2025-05-13T19:00,27.1,35.4,30.3,22.0
8,Tokyo,Shinagawa,2025-05-13T20:00,28.4,35.7,25.8,21.1
8,Tokyo,Shinagawa,2025-05-13T21:00,29.3,36.6,24.9,20.4
8,Tokyo,Shinagawa,2025-05-13T22:00,29.7,36.4,22.5,20.1
8,Tokyo,Shinagawa,2025-05-13T23:00,30.9,35.8,15.9,19.3
8,Tokyo,Shinagawa,2025-05-14T00:00,30.0,34.8,15.8,19.9
8,Tokyo,Shinagawa,2025-05-14T01:00,29.9,34.0,13.5,20.0
8,Tokyo,Shinagawa,2025-05-14T02:00,30.2,33.8,11.8,19.8
8,Tokyo,Shinagawa,2025-05-14T03:00,32.1,35.6,11.0,18.6
8,Tokyo,Shinagawa,2025-05-14T04:00,35.5,38.8,9.1,16.8
8,Tokyo,Shinagawa,2025-05-14T05:00,41.1,44.8,8.8,14.5
8,Tokyo,Shinagawa,2025-05-14T06:00,36.4,43.6,19.7,16.4
