restaurant_id,name,city,cuisine,rating,votes,cost_for_two,delivery_time,is_veg,discount_percent,order_count_month,latitude,longitude
4129,Flavour Town,Chennai,North Indian,4.1,2519,953,36,0,20,1607,14.869013774626847,78.40628412756094
4130,The Hunger Spot,Hyderabad,South Indian,4.0,975,1018,31,0,0,1802,18.223497166615136,85.79096422545716
4131,The Chef House,Bangalore,Italian,3.8,2048,416,47,0,10,1807,25.59511176930981,74.08088960347179
4132,Tasty Point,Pune,Bakery,4.6,4250,151,38,1,0,656,27.99729595211393,75.85075719636741
4133,Spice Hub,Hyderabad,Chinese,3.1,1860,171,29,0,40,220,28.438981697984186,80.21404630074255
4134,Flavour Town,Kolkata,Fast Food,3.6,744,727,43,0,0,1005,22.961610377125467,77.28729275183295
4135,The Chef House,Chennai,Fast Food,2.9,2463,361,46,1,0,1431,20.40563712229597,84.05791173923708
4136,Tasty Point,Bangalore,South Indian,4.0,3026,1409,47,0,30,380,15.376707319497545,83.3284778570392
4137,Flavour Town,Kolkata,Chinese,3.1,3012,678,43,0,40,151,14.430136486025557,85.94325526290059
4138,The Hunger Spot,Hyderabad,Seafood,3.3,2325,537,29,0,30,196,21.044185070110533,75.97995353388697
4139,Tasty Point,Hyderabad,Chinese,3.7,4013,163,41,0,0,1095,24.37168745343224,82.92313257030908
4140,Tasty Point,Kolkata,Bakery,2.6,2323,668,48,1,10,1589,17.950360799720443,84.8858582145382
4141,Tasty Point,Chennai,Bakery,2.7,4633,1395,18,0,10,41,23.527359972912702,73.77760711535049
4142,Café Delight,Pune,Italian,4.2,3173,765,32,1,30,672,21.87588534793066,73.37443790564254
4143,Spice Hub,Bangalore,Seafood,3.6,3329,1111,35,0,0,1362,27.75790690128526,81.52443007374818
4144,The Hunger Spot,Mumbai,Fast Food,4.7,3471,552,22,1,0,802,16.13195521080159,81.9705343818326
4145,The Chef House,Delhi,North Indian,4.2,439,436,20,0,10,187,22.197829620974545,78.92781665141217
4146,Café Delight,Pune,Bakery,2.5,2998,533,34,0,0,1081,19.37937081516134,73.3627436999015
4147,Royal Treat,Bangalore,South Indian,4.0,3806,1420,16,0,20,892,16.959051240991304,79.06998039758358
4148,Café Delight,Kolkata,South Indian,2.7,1606,1264,59,0,30,1801,18.48094748629417,82.81658124180301
4149,Masala Magic,Hyderabad,South Indian,4.5,3372,975,36,0,20,1790,17.483105782983074,83.7493345374372
4150,Masala Magic,Kolkata,Mughlai,5.0,2360,461,35,0,10,1610,21.18961282455122,80.48754699350995
4151,Tasty Point,Bangalore,Seafood,3.8,1789,875,20,0,30,959,21.67306345654705,80.99038964784084
4152,Café Delight,Kolkata,Seafood,4.2,3998,192,46,0,0,1416,26.56208707063311,83.29371870392389
4153,Royal Treat,Kolkata,Bakery,3.1,2458,1247,20,0,0,651,25.222762415560084,79.8091171582924
4154,Café Delight,Delhi,Bakery,3.6,2880,903,27,0,10,1621,17.609992125101982,76.9108331993875
4155,Spice Hub,Chennai,South Indian,4.6,2920,1142,15,1,0,853,27.608072041603386,76.27833025346841
4156,Spice Hub,Delhi,Seafood,2.9,4623,1025,36,0,0,1470,26.606809094222825,84.54294540660756
4157,Royal Treat,Mumbai,Seafood,3.2,4270,1489,38,1,0,1883,22.7512211118258,80.40575873144002
4158,Café Delight,Mumbai,Bakery,3.6,2082,883,55,0,30,1209,13.096193669661647,82.53574152701052
4159,Flavour Town,Delhi,Mughlai,4.3,3817,293,44,1,30,741,16.12527221442909,80.14925035886604
4160,Spice Hub,Pune,North Indian,3.4,4234,358,36,0,10,1545,25.350176112953815,85.57386369621162
4161,Spice Hub,Pune,North Indian,4.8,2874,1272,58,1,0,1968,20.014796686113705,80.55081862455528
4162,Food Junction,Kolkata,Italian,2.7,3628,849,26,0,0,1118,14.80261323452057,88.21365213320331
4163,Café Delight,Kolkata,Seafood,3.4,1027,263,40,1,0,459,19.29132876823036,76.58463198962534
4164,Spice Hub,Hyderabad,Fast Food,4.3,4700,324,18,1,0,1689,16.16925966873804,74.9610163208748
4165,The Hunger Spot,Mumbai,North Indian,3.1,1342,420,33,0,0,1308,26.99182161095386,78.62810569505369
4166,Café Delight,Hyderabad,Italian,4.1,2493,212,30,0,20,1449,26.939208628539163,87.13104312750829
4167,Masala Magic,Mumbai,Chinese,2.9,191,1157,26,1,10,1729,18.95428869552785,86.09607653455394
4168,Food Junction,Delhi,Fast Food,2.6,4849,945,47,0,0,262,14.984556667284496,76.65870626403324
4169,Spice Hub,Pune,Seafood,2.8,1848,374,35,0,20,620,18.50541661739223,82.15528206385747
4170,Food Junction,Kolkata,North Indian,4.8,2461,310,50,0,20,781,14.846965443131719,81.9874599209622
4171,Masala Magic,Pune,Mughlai,3.9,1962,1209,23,0,10,562,17.6343313179148,77.37699155985821
4172,Royal Treat,Delhi,Chinese,4.5,4710,530,53,1,0,296,25.061786417932694,76.47195419529584
4173,Royal Treat,Hyderabad,Italian,3.3,272,467,56,0,30,569,17.441948377937813,78.88477198787622
4174,Café Delight,Hyderabad,North Indian,4.0,670,857,59,0,20,1351,21.452810866780652,85.10245329256443
4175,Masala Magic,Bangalore,Seafood,3.7,1325,605,22,0,0,422,14.69008661299194,75.79075464821997
4176,Urban Bites,Kolkata,North Indian,4.9,2929,1442,34,0,20,669,18.327244530436605,79.75328564252578
4177,Urban Bites,Kolkata,Bakery,4.4,4927,493,24,1,10,1473,13.43023890918366,80.31449735586979
4178,Café Delight,Kolkata,Chinese,4.3,2204,1213,46,0,20,1016,21.515875357286234,87.45034569088023
4179,Tasty Point,Mumbai,North Indian,2.6,2082,563,42,0,10,95,18.32720865539555,77.53495039583576
4180,Food Junction,Hyderabad,South Indian,3.9,2029,1395,24,0,10,358,26.664862220341746,73.10648653393484
4181,Food Junction,Delhi,Mughlai,3.7,2750,1454,22,1,20,784,19.04158634548994,83.62220738366369
4182,Royal Treat,Hyderabad,Bakery,4.8,825,374,47,0,20,1493,21.668624399748335,84.590347437476
4183,Urban Bites,Pune,Bakery,3.1,4787,1327,27,0,0,1122,28.328641630153953,83.7673053062409
4184,The Chef House,Mumbai,North Indian,3.2,3428,429,58,0,0,57,23.019024305836684,83.73152810652532
4185,Spice Hub,Kolkata,Mughlai,3.5,4107,1212,49,0,0,337,20.757504716629562,80.33834767418577
4186,Spice Hub,Chennai,Bakery,3.1,3727,878,43,0,10,1371,14.360183203215609,73.09110854989895
4187,Spice Hub,Bangalore,Fast Food,2.8,4744,770,19,0,0,1473,25.853332224787238,84.1867204154119
4188,Royal Treat,Mumbai,Chinese,4.6,3639,1124,17,1,20,1206,23.013895086667524,87.40971494919228
4189,Masala Magic,Pune,Fast Food,3.9,2763,722,51,1,0,1401,14.525536608963074,75.2552271463517
4190,Flavour Town,Kolkata,Italian,4.7,3377,638,55,1,20,1982,16.70613949733793,73.85946244170364
4191,Urban Bites,Pune,Fast Food,4.6,4695,1157,20,0,20,659,21.34859463685677,76.93720250169565
4192,Urban Bites,Pune,Mughlai,3.2,211,1086,56,0,0,689,13.516492689633674,86.05678410388597
4193,The Chef House,Kolkata,South Indian,3.9,1014,1371,30,0,20,348,24.221130532520178,74.45589597504137
4194,Food Junction,Pune,Bakery,2.7,1322,1449,49,1,40,1874,16.421922126836765,83.95662705051717
4195,Tasty Point,Delhi,Mughlai,4.8,2035,1345,32,0,0,1457,20.586398133146595,73.78197997333099
4196,Café Delight,Bangalore,Bakery,3.5,3143,933,25,1,30,1924,16.642130202496027,73.31150863524543
4197,Food Junction,Chennai,Seafood,3.5,3583,657,37,0,20,1638,20.57807174776225,86.7043092664771
4198,Masala Magic,Pune,South Indian,3.3,4231,554,25,1,10,1968,15.815896191954192,84.82073963426708
4199,Café Delight,Pune,Bakery,3.7,3681,1444,43,0,0,495,22.24333752864925,82.13792676415069
4200,Urban Bites,Hyderabad,Fast Food,3.1,4951,921,56,0,20,1499,27.275466966217067,75.4831259588857
4201,Masala Magic,Bangalore,Seafood,3.4,1806,813,41,0,10,1772,25.63664154233988,77.15003853960422
4202,Café Delight,Mumbai,Seafood,4.5,4284,280,23,1,20,1757,16.640180146298533,73.55823005692072
4203,The Chef House,Bangalore,Italian,4.6,1614,1469,49,1,30,1833,20.7199408221148,82.86766050472765
4204,The Chef House,Bangalore,Seafood,3.3,1912,1433,23,1,10,1974,19.527423861750357,83.5029388001633
4205,The Hunger Spot,Kolkata,Seafood,3.7,4009,430,32,0,0,1981,28.15105439828336,77.89821668407997
4206,Flavour Town,Kolkata,North Indian,4.7,4598,569,58,1,0,1195,25.50125592465247,78.07929454447095
4207,The Chef House,Kolkata,South Indian,2.6,3514,1365,35,0,0,557,14.508115752543365,82.6120512849383
4208,Urban Bites,Chennai,Fast Food,4.7,2629,786,50,0,30,1458,15.479983171343502,87.55237030950587
4209,Tasty Point,Bangalore,Mughlai,3.0,2359,957,15,0,0,362,23.962251469890028,78.95746704962232
4210,Spice Hub,Chennai,Fast Food,4.2,4374,497,41,0,0,1809,15.341744992560352,80.50001001331839
4211,The Hunger Spot,Pune,Fast Food,4.0,4729,578,59,0,0,1429,27.912449937208436,83.6931051444687
4212,Spice Hub,Kolkata,North Indian,3.9,2682,696,54,1,30,1806,28.587854911181964,78.14020690551028
4213,Flavour Town,Pune,Chinese,4.6,828,1089,52,0,10,1210,25.176096773870462,86.35418980379308
4214,Café Delight,Kolkata,Bakery,2.8,2687,551,43,0,40,1908,13.226123805114973,86.00043219344693
4215,Royal Treat,Delhi,Bakery,3.4,557,1220,54,0,20,1515,20.47535575986498,83.31881452855572
4216,The Chef House,Chennai,Mughlai,3.8,4442,814,33,0,30,159,19.256664197868247,81.17600815077225
4217,Tasty Point,Chennai,Seafood,4.5,368,899,38,0,0,1272,25.512616702300132,88.14292645023444
4218,Flavour Town,Mumbai,Italian,3.0,3371,1109,58,0,0,92,17.363432413680464,83.75713611042667
4219,Spice Hub,Hyderabad,Mughlai,4.5,1934,786,15,0,0,447,18.939404086461483,82.83433503091275
4220,The Hunger Spot,Bangalore,Chinese,3.5,4921,1028,50,0,10,1342,14.286671395094924,86.47835986902777
4221,The Chef House,Mumbai,Bakery,3.0,4465,236,37,0,20,1279,18.247913776161976,81.45785451657248
4222,Urban Bites,Chennai,Italian,4.4,4452,664,27,0,0,1750,28.28427613787015,76.58960748649882
4223,The Chef House,Mumbai,Mughlai,2.7,4657,1153,44,0,0,1002,27.780182678904573,74.94924761553658
4224,The Hunger Spot,Delhi,Italian,3.8,2711,1338,51,0,20,619,24.729121377604933,80.14810150357943
4225,The Hunger Spot,Hyderabad,Fast Food,2.7,1940,1396,25,0,0,116,27.225492122940597,80.84420483435893
4226,Royal Treat,Chennai,South Indian,3.4,431,1010,21,0,10,497,16.15761105898649,85.71203009737388
4227,The Chef House,Chennai,Fast Food,4.0,345,1470,49,0,0,1721,22.68712670967087,74.97580232142808
4228,The Chef House,Bangalore,North Indian,3.9,1536,1065,25,0,20,1041,20.749558587776193,83.42719149408651
4229,Royal Treat,Kolkata,Seafood,3.5,66,600,57,0,10,510,19.52077164184816,77.54438018326005
4230,Masala Magic,Hyderabad,Bakery,3.6,3960,490,54,1,20,1339,17.964878677660156,87.44887181923316
4231,Masala Magic,Delhi,Italian,3.1,3157,570,35,0,0,425,26.57448151289678,80.13857306190225
4232,Café Delight,Pune,Mughlai,3.6,3547,530,17,1,0,734,20.503632504986182,82.50941222614004
4233,Masala Magic,Mumbai,Seafood,4.9,731,154,44,1,30,466,24.31213248255752,82.94168776357849
4234,Food Junction,Bangalore,South Indian,4.6,4087,797,38,1,20,718,24.02460887651509,74.2196791732182
4235,The Chef House,Chennai,Mughlai,2.9,395,1177,52,0,10,1318,14.963530761061385,86.09424297454275
4236,Tasty Point,Pune,Bakery,2.6,2827,465,17,1,20,1063,13.578077607150528,75.36208815080468
4237,The Chef House,Delhi,Italian,4.8,2897,1251,51,0,0,1930,26.155414460160898,78.99973838053461
4238,Food Junction,Hyderabad,Italian,3.8,2729,680,47,0,30,604,20.59608860162236,83.29199351106108
4239,Food Junction,Mumbai,Fast Food,3.8,269,504,36,0,20,446,25.6803599536576,73.6614304572954
4240,Spice Hub,Bangalore,South Indian,4.5,4498,1206,45,1,10,973,17.52333743782922,81.8546120472868
4241,The Chef House,Chennai,South Indian,3.3,609,811,26,0,30,869,26.503128343390934,79.19469166466105
4242,Flavour Town,Chennai,Bakery,3.7,3265,1312,59,1,0,1404,26.010045709533962,73.79610065772988
4243,Food Junction,Pune,Italian,4.9,1049,1445,28,0,20,1353,18.868575699805003,84.13170148841198
4244,Tasty Point,Pune,Seafood,4.2,4058,1369,26,1,40,613,19.34599918160593,80.62080092478278
4245,Royal Treat,Mumbai,South Indian,2.9,765,276,41,1,0,1851,18.37918915127843,77.53366671586042
4246,Café Delight,Hyderabad,South Indian,2.8,3587,498,27,1,0,375,13.353678914103474,74.11551362419785
4247,Spice Hub,Delhi,Mughlai,3.0,3167,1217,38,0,20,46,23.733803400520898,81.3405976053088
4248,Royal Treat,Kolkata,Bakery,4.4,2768,891,52,1,0,1696,17.13644753314628,77.573017757173
4249,Spice Hub,Hyderabad,Fast Food,3.2,486,877,23,1,30,1090,26.855818503563846,87.56827400981345
4250,Tasty Point,Hyderabad,Mughlai,2.6,1609,393,22,0,0,475,27.06829664718226,82.02765241845744
4251,The Hunger Spot,Hyderabad,Mughlai,4.9,2369,158,51,0,20,131,24.28900937733681,77.24701569029953
4252,The Chef House,Kolkata,Chinese,2.9,1271,861,29,1,0,766,15.686867424582777,81.04644157514758
4253,Urban Bites,Mumbai,North Indian,2.5,1592,995,21,0,0,1706,14.219750630156842,81.21612806806486
4254,Flavour Town,Kolkata,Chinese,3.1,2848,1252,38,1,30,394,25.781500867772394,84.13748101749204
4255,Royal Treat,Mumbai,South Indian,3.1,4835,1363,30,0,20,1358,26.999751130904905,86.87435624140234
4256,The Chef House,Kolkata,Italian,3.6,3580,235,38,0,0,864,18.397422083268143,87.81646049620804
4257,Flavour Town,Delhi,North Indian,4.8,1508,420,57,0,0,145,18.411999346245103,83.99909601598793
4258,The Hunger Spot,Hyderabad,North Indian,4.7,758,662,21,0,20,1050,19.00538692715969,81.31624655797056
4259,Urban Bites,Mumbai,Italian,3.6,4821,1193,57,0,30,581,25.959194677586495,76.30894054897705
4260,Flavour Town,Kolkata,North Indian,3.5,2396,279,42,1,20,1403,24.042444124262417,79.08725889987102
4261,Flavour Town,Delhi,Italian,3.9,540,987,16,0,20,597,14.73942371222859,80.42510825788206
4262,Royal Treat,Kolkata,North Indian,3.1,4797,919,48,1,0,1942,22.891580105067607,74.80258998831572
4263,Masala Magic,Chennai,Mughlai,2.6,2219,1180,52,1,30,381,12.955464793334619,76.79989938120275
4264,Urban Bites,Delhi,Seafood,4.8,4073,1001,17,0,20,698,24.095140659934284,88.15746065799433
4265,The Chef House,Hyderabad,Bakery,3.0,3878,1086,15,0,10,1002,24.95765384624824,84.60436481012762
4266,The Hunger Spot,Bangalore,Bakery,3.0,1118,1483,45,0,10,783,25.757679873204594,80.31930456630442
4267,Urban Bites,Hyderabad,Chinese,3.7,499,1050,37,0,10,794,22.747717686692447,76.32610800999988
4268,Tasty Point,Bangalore,Mughlai,3.7,14,622,34,0,30,1751,15.671350860204534,81.7457835596866
4269,Masala Magic,Delhi,North Indian,2.5,85,1275,30,0,20,1738,25.420573812305754,76.41725264529975
4270,Tasty Point,Chennai,Fast Food,2.9,2738,487,46,1,30,1307,27.10666989194514,75.8124967468252
4271,The Hunger Spot,Chennai,Italian,3.4,482,468,31,0,10,819,22.877358674592266,74.26259955710162
4272,Royal Treat,Mumbai,Mughlai,4.2,3219,1198,32,0,20,294,17.174374196051936,78.1953073871537
4273,Royal Treat,Chennai,North Indian,3.1,1391,870,18,1,30,1673,15.651835474786782,81.25088173509042
4274,The Hunger Spot,Pune,Bakery,3.6,847,292,49,1,0,415,16.48026204507997,75.28551083985661
4275,Spice Hub,Delhi,Bakery,3.9,612,806,54,1,10,1356,13.068777639153275,75.92679346293355
4276,The Hunger Spot,Mumbai,Italian,4.7,1196,1322,50,1,20,925,12.961680597958432,78.90177196193741
4277,Masala Magic,Chennai,Fast Food,3.3,1491,1228,37,0,30,1902,17.522910891447204,80.43669356794808
4278,Food Junction,Delhi,North Indian,2.8,3282,620,29,1,0,511,27.475059456950625,84.69161759497702
4279,Royal Treat,Hyderabad,North Indian,3.7,241,512,27,1,0,1832,22.679106548378254,81.6393993746965
4280,Café Delight,Chennai,Fast Food,4.4,337,799,28,0,0,1447,18.939102240388248,82.43613669487242
4281,Masala Magic,Kolkata,Fast Food,2.8,959,358,28,0,0,396,12.972476247254363,83.66088305633322
4282,Masala Magic,Bangalore,Fast Food,3.6,1896,1358,51,0,0,1687,28.536232417193986,79.83533377760119
4283,Masala Magic,Delhi,Bakery,2.5,4105,1238,19,0,10,678,20.047925768040017,78.1528800204382
4284,Flavour Town,Mumbai,Italian,2.6,2307,698,36,0,30,560,28.564895055034455,85.28656355768814
4285,Masala Magic,Hyderabad,Mughlai,3.7,1317,1285,42,0,20,858,24.25022528900314,85.72179850597266
4286,Royal Treat,Pune,Seafood,3.2,207,412,59,0,0,339,13.614697732784057,75.2021206333378
4287,Food Junction,Hyderabad,Fast Food,4.6,4521,1249,18,0,30,244,26.458507677228052,87.67256459025583
4288,Food Junction,Chennai,Italian,4.0,2789,1469,52,0,20,475,21.23335037764877,87.30679467922745
4289,Masala Magic,Bangalore,Chinese,3.6,3346,1351,43,1,0,670,19.998381690423866,86.38569387906713
4290,Tasty Point,Hyderabad,North Indian,3.5,1348,915,51,0,0,1332,24.84984204758463,79.39347133154756
4291,Royal Treat,Pune,North Indian,3.7,1701,150,49,0,20,1324,25.119334829158635,85.93798320459102
4292,Royal Treat,Kolkata,Seafood,2.6,225,297,34,0,20,436,25.46323302103681,82.59771352084627
4293,Urban Bites,Mumbai,Seafood,4.7,1659,1025,49,0,10,1527,24.892528043156098,76.00415793334115
4294,The Chef House,Delhi,South Indian,5.0,2872,1135,49,0,0,1581,22.996193826668243,84.88817510502562
4295,Spice Hub,Bangalore,Chinese,3.0,619,1302,34,0,30,823,23.54239481373597,79.135081923608
4296,Spice Hub,Pune,Mughlai,2.8,2568,662,16,1,0,798,26.451463117966497,77.35776730342246
4297,Tasty Point,Chennai,Seafood,2.9,927,778,32,0,20,817,23.779595908160736,86.50135857411443
4298,Spice Hub,Chennai,Fast Food,4.2,4262,1121,44,0,20,1356,14.411584246527394,86.25152546994255
4299,Urban Bites,Chennai,Fast Food,4.2,171,1322,56,0,0,628,23.063459985324876,86.28422260989431
4300,The Hunger Spot,Bangalore,Mughlai,4.6,4147,1442,43,0,0,1693,15.502901065879062,86.20856754219682
4301,Spice Hub,Hyderabad,Bakery,4.4,2821,802,53,1,0,812,13.026622102433754,81.445973872708
4302,Royal Treat,Bangalore,Chinese,3.6,3431,1278,36,0,0,1651,16.20525088416871,82.42395712112902
4303,The Hunger Spot,Chennai,Fast Food,4.0,4225,615,43,1,0,1034,15.255039236898398,87.60230276707857
4304,Spice Hub,Kolkata,Seafood,4.2,1108,913,24,0,20,1100,14.423322188337163,74.81772167241411
4305,Royal Treat,Pune,South Indian,3.8,2731,1169,34,1,10,1166,16.218289721000396,85.37767763236812
4306,Royal Treat,Delhi,Italian,3.7,2718,1078,30,1,10,1786,21.76075249805566,81.00977672228085
4307,Masala Magic,Delhi,North Indian,4.1,132,1454,20,1,20,1333,15.208369868542581,88.0631574361769
4308,Food Junction,Bangalore,Chinese,3.9,2710,943,31,1,30,617,17.243068604430597,82.77189043552134
4309,Tasty Point,Chennai,North Indian,4.1,3263,1049,20,0,30,992,26.308514552384928,75.33568935873555
4310,Urban Bites,Mumbai,Italian,4.0,3071,824,36,1,0,1353,26.920015264995946,85.52165926427492
4311,Flavour Town,Kolkata,Chinese,4.3,3971,1158,32,0,10,1606,18.096041431904833,83.29367640270283
4312,The Chef House,Bangalore,Seafood,4.1,798,1376,46,1,0,1271,27.093322504171,75.12327351237488
4313,Spice Hub,Chennai,Italian,3.8,266,430,42,0,0,25,22.113071544793353,72.94027771797757
4314,Spice Hub,Hyderabad,Fast Food,4.2,4035,1065,56,0,20,1486,16.399257630445337,81.28089783890485
4315,The Hunger Spot,Delhi,Mughlai,3.6,3664,1430,24,1,10,329,24.793265141715885,76.56723012924405
4316,The Hunger Spot,Delhi,Fast Food,3.1,3261,1267,55,0,20,804,27.46129690133099,86.32896722871072
4317,The Chef House,Kolkata,Seafood,2.5,3599,473,36,0,10,1965,23.28184965854574,76.7145070886145
4318,Spice Hub,Delhi,Mughlai,3.9,4785,940,42,1,0,875,16.0011585849905,83.14055601643928
4319,Café Delight,Mumbai,Fast Food,4.0,617,1235,29,0,30,924,14.165493219122705,78.18402967324086
4320,Urban Bites,Chennai,Italian,4.9,4436,336,57,0,0,1045,16.447650334228527,78.26496157894047
4321,Spice Hub,Chennai,Italian,3.4,3937,1064,43,0,0,1831,18.182285236167665,75.63631146296407
4322,Food Junction,Kolkata,Italian,3.5,2162,691,21,0,0,1646,18.106391333711777,80.64245889648817
4323,The Chef House,Chennai,North Indian,3.0,556,1046,48,0,40,793,20.726880334916885,81.8366384873113
4324,Café Delight,Kolkata,Seafood,2.7,4898,1477,46,0,10,773,20.832190534907987,81.86381339857422
4325,Urban Bites,Chennai,Italian,4.4,1914,788,16,0,10,1418,20.29577852468067,86.16311841919486
4326,Spice Hub,Mumbai,Fast Food,3.1,1692,585,40,0,20,1289,18.266799626538273,82.97661768427092
4327,Flavour Town,Pune,South Indian,4.0,498,362,59,0,20,1515,14.498604534035406,84.34771019810984
4328,Masala Magic,Bangalore,Seafood,4.2,1832,967,25,1,30,1634,19.451260834827664,77.84579186049582
4329,Food Junction,Bangalore,Italian,3.7,3131,1111,39,0,10,842,28.473589444991955,79.36269584247316
4330,Flavour Town,Chennai,South Indian,4.7,3784,1307,33,1,40,1347,23.19661048204272,73.085364668431
4331,The Hunger Spot,Hyderabad,Mughlai,3.6,3082,1109,34,0,20,77,19.792459820540493,74.03410569261582
4332,The Hunger Spot,Delhi,Fast Food,3.2,3462,1066,47,0,10,1268,14.127500986415965,78.80786630578926
4333,Spice Hub,Mumbai,Italian,4.7,659,1142,31,0,0,1469,16.190654633094162,76.07184625925176
4334,The Hunger Spot,Hyderabad,North Indian,4.7,657,1064,44,1,30,1245,21.936891974682297,85.48216657600499
4335,Food Junction,Hyderabad,North Indian,2.9,390,1392,32,1,20,1960,20.7161941458033,83.35318927719158
4336,Urban Bites,Chennai,Mughlai,2.6,2076,570,46,1,20,537,13.10520149476873,87.93676548386938
4337,Royal Treat,Mumbai,South Indian,2.7,1873,468,54,0,20,49,14.17114972507774,86.63772981802309
4338,Tasty Point,Bangalore,Bakery,3.2,2300,1330,59,1,10,170,18.460536439830083,88.05151196712153
4339,The Chef House,Delhi,North Indian,4.9,4234,337,18,0,0,567,15.039129947001324,78.49829206836436
4340,Urban Bites,Bangalore,Seafood,3.9,1209,311,46,1,0,129,28.02969859573921,80.356270490811
4341,Royal Treat,Hyderabad,North Indian,3.4,4514,278,33,0,10,1164,13.34247134812448,78.61296162737689
4342,Café Delight,Delhi,North Indian,4.7,4897,453,17,0,0,260,28.287385026067362,87.84316933492521
4343,Food Junction,Pune,Fast Food,3.6,3000,1262,52,0,10,1814,23.239204152145895,79.08225562656146
4344,Flavour Town,Hyderabad,North Indian,3.3,1117,1066,42,0,20,1645,19.27492081057795,74.62148563297305
4345,Royal Treat,Bangalore,Chinese,4.9,3457,1335,52,0,0,1973,21.376977483367384,76.70795433946586
4346,Food Junction,Bangalore,Italian,4.6,231,1071,20,0,0,1073,19.320982923207126,79.4271944975308
4347,Masala Magic,Chennai,Mughlai,4.6,1449,1209,54,0,30,485,21.914001239008837,82.20670630568367
4348,Flavour Town,Bangalore,North Indian,3.8,627,1400,31,1,20,484,15.216897850714656,82.44214904511526
4349,The Hunger Spot,Mumbai,Bakery,4.5,2580,300,56,0,0,256,14.708210022678125,84.63702443349383
4350,The Hunger Spot,Hyderabad,Seafood,2.9,2765,742,19,1,30,1414,21.204591749955526,82.90672216199916
4351,Flavour Town,Kolkata,Bakery,3.9,2800,196,33,1,20,1725,13.934300559731271,80.46793049301226
4352,Café Delight,Kolkata,North Indian,5.0,3952,1089,57,1,0,1192,17.450500412085745,73.27067619053689
4353,Café Delight,Delhi,North Indian,3.2,3319,809,56,1,0,393,27.537631023721904,83.64244278040128
4354,Café Delight,Bangalore,Chinese,4.5,4064,380,49,1,0,619,26.73178842273129,74.13314624577684
4355,Royal Treat,Chennai,North Indian,3.7,234,1151,36,0,30,535,26.019296496983984,80.11345740945157
4356,The Chef House,Chennai,North Indian,2.6,2251,314,38,0,10,1476,20.86390261500334,86.78378101819125
4357,Royal Treat,Bangalore,Italian,4.4,4162,873,24,0,10,271,13.243366803099955,82.11131073693006
4358,Spice Hub,Mumbai,Bakery,2.9,3706,969,16,0,30,1987,14.729771256290476,75.90385021987987
4359,Tasty Point,Chennai,Chinese,4.1,3360,1239,42,0,0,1516,27.4192720907415,85.40414805179147
4360,Flavour Town,Kolkata,Bakery,2.7,3837,1253,55,0,0,582,26.098876580456377,77.48638232623969
4361,Urban Bites,Delhi,Chinese,4.9,1413,289,51,0,0,555,18.78669697208516,81.80542509169639
4362,Tasty Point,Hyderabad,Bakery,3.2,4222,549,31,1,0,1089,24.39071100459183,82.71924252506263
4363,Masala Magic,Pune,North Indian,3.1,419,279,20,0,20,647,26.386991912170792,84.20549531251959
4364,Royal Treat,Mumbai,Bakery,2.8,1926,1134,57,0,20,1582,22.663336032678863,73.81372809526681
4365,Royal Treat,Chennai,Bakery,4.9,3448,915,19,0,0,626,26.371078453946126,86.12656726633942
4366,Food Junction,Hyderabad,Chinese,4.3,4077,595,53,0,0,1922,16.690316725116414,74.57606505902369
4367,Tasty Point,Pune,Mughlai,4.4,2869,178,21,1,0,454,20.147958373743336,74.27472930988144
4368,Food Junction,Bangalore,South Indian,3.7,1993,1375,46,0,40,630,22.006764378568732,79.92739906927108
4369,Urban Bites,Bangalore,Chinese,3.7,2061,1410,18,0,20,1671,22.835403405922573,78.60603297892742
4370,Food Junction,Delhi,Chinese,2.8,3711,948,35,0,10,295,28.493146128841836,73.65197331165908
4371,Tasty Point,Pune,Chinese,3.9,32,438,56,0,0,867,26.25030828016945,75.38960812214304
4372,Flavour Town,Bangalore,Fast Food,3.1,2978,1425,46,0,10,1551,13.678648517369355,79.65172973781742
4373,Masala Magic,Bangalore,Mughlai,4.9,754,1126,32,0,0,1138,15.489221130652583,85.73352598598116
4374,Royal Treat,Kolkata,Fast Food,4.5,611,249,47,0,40,1754,23.248557217127562,74.69234831820542
4375,Urban Bites,Chennai,Fast Food,3.5,3045,571,28,0,20,1189,16.624109471305022,74.43067383716651
4376,Royal Treat,Delhi,Chinese,2.9,1852,792,20,1,20,923,15.32758982052632,85.35533867037384
4377,Spice Hub,Hyderabad,South Indian,4.5,2684,843,25,0,10,686,23.39974902692166,80.48012205222406
4378,Masala Magic,Bangalore,Chinese,2.8,4186,855,34,0,10,801,21.329150366201887,78.41988824866915
4379,The Chef House,Kolkata,North Indian,3.0,2672,167,43,0,0,1445,25.602520641794147,79.99711681884352
4380,Food Junction,Mumbai,South Indian,3.0,492,620,49,0,0,852,17.87784303558095,79.20920835044195
4381,The Hunger Spot,Mumbai,Fast Food,3.9,4046,872,30,1,10,523,18.04229214534081,84.9975490619459
4382,Tasty Point,Hyderabad,Seafood,4.5,2649,1180,21,0,0,1458,15.19282220712709,72.94550685351574
4383,Royal Treat,Pune,Bakery,3.3,3321,568,54,1,0,295,23.170904521854865,79.55727382652702
4384,Food Junction,Delhi,Bakery,2.7,4138,529,50,0,10,345,24.07138032429176,75.27813282404759
