api_provider,endpoint_type,auth_method,app_category,region,daily_requests,avg_latency_ms,error_rate,payload_size_kb,success_rate,peak_hour_calls,retry_count
OpenAI,compute,JWT,web_app,ap-south-1,1229,231.26542210753445,0.1804050883175046,21.042885366922356,0.9327394010230529,92,0
Stripe,compute,API_Key,data_pipeline,ap-south-1,1183,240.27035089858077,0.22828897446732954,22.970481036226545,0.9531889615924056,96,2
OpenAI,chat_completion,OAuth,data_pipeline,us-west-2,1203,206.19334386497928,0.03779516761109871,41.27022980823659,0.9681805040859082,88,1
Stripe,embeddings,OAuth,web_app,eu-central-1,1232,115.7003660451152,0.031165868745582852,17.635048038299793,0.930623488428632,80,1
Stripe,chat_completion,OAuth,mobile_app,eu-central-1,1250,98.38360550235902,0.17638320544914746,74.09054745631222,0.9508885873557292,90,3
OpenAI,auth,JWT,backend_service,eu-central-1,1194,288.29657724146597,0.03499588278754313,43.52005048997843,0.9935497133320179,74,3
Stripe,storage,IAM_Role,data_pipeline,us-east-1,1208,226.73673382509534,0.04642121506591593,60.911710131483076,0.9283514599643933,87,1
Stripe,embeddings,OAuth,data_pipeline,us-west-2,1214,226.80223493802268,0.10426317275109438,12.126977781246776,0.9980675767160432,69,2
AWS,chat_completion,OAuth,data_pipeline,eu-central-1,1137,147.0308671279846,0.0725180806907851,20.60192324037381,0.9511773658288017,67,1
Stripe,auth,IAM_Role,web_app,us-east-1,1227,204.7652851811376,0.2377574222588937,15.455348911476847,0.9321900973400721,76,6
Stripe,storage,API_Key,backend_service,us-east-1,1178,208.89437030225162,0.15479960503505102,6.782851437730557,0.9903077430718524,83,1
AWS,chat_completion,IAM_Role,mobile_app,us-east-1,1191,145.7286302598524,0.04887421792271368,4.616068967369214,0.9520133433463019,79,2
AWS,storage,IAM_Role,web_app,eu-central-1,1228,339.48003361862345,0.13809453852225978,27.28309547148578,0.9943502943250283,80,1
AWS,embeddings,API_Key,backend_service,ap-south-1,1167,374.05992350587036,0.09501508891245213,35.66610771017322,0.9574972746912971,71,4
AWS,storage,API_Key,backend_service,ap-south-1,1265,307.42356865480645,0.24281506400072944,68.79269907007495,0.9535855867932351,80,4
OpenAI,auth,IAM_Role,web_app,ap-south-1,1150,275.25201157495013,0.4400927801037651,62.2231835966593,0.9928218203593384,108,2
Stripe,auth,JWT,backend_service,eu-central-1,1254,341.9921061175752,0.12370547511630421,16.674645396938175,0.9316982937223159,80,4
OpenAI,embeddings,IAM_Role,data_pipeline,eu-central-1,1197,331.2033617158059,0.19472900179986713,14.62196963831179,0.9628837989291704,91,2
OpenAI,chat_completion,JWT,data_pipeline,us-east-1,1153,160.7241944289324,0.04416410594225674,22.114720947266928,0.9660194926463742,69,0
OpenAI,storage,IAM_Role,backend_service,eu-central-1,1243,324.80404307531137,0.11120107042612735,23.90544064473685,0.9295683796145328,65,2
OpenAI,embeddings,API_Key,data_pipeline,ap-south-1,1172,224.31673197995187,0.051727754480856376,21.198758943623815,0.9415764807406759,75,0
OpenAI,storage,JWT,mobile_app,us-west-2,1157,344.83071504736296,0.06514232373288842,68.60447745717704,0.9754518088922322,75,2
Stripe,compute,OAuth,web_app,us-west-2,1245,340.07650771146297,0.06465060186878163,11.927696031879487,0.9455523367046078,81,2
AWS,embeddings,API_Key,web_app,ap-south-1,1215,216.46941880700928,0.019704012890805155,111.01043408131,0.9423492765538495,68,0
Stripe,storage,IAM_Role,data_pipeline,ap-south-1,1223,372.6922786177456,0.09917255532832146,30.36415660832636,0.9509891053384298,77,6
OpenAI,storage,API_Key,data_pipeline,eu-central-1,1218,300.3962789206945,0.01972070698989584,41.45411343907285,0.99314628913698,105,3
OpenAI,auth,IAM_Role,data_pipeline,ap-south-1,1227,303.66622121052075,0.16788682661410412,10.773415934216715,0.9660371851413786,90,2
Stripe,payments,IAM_Role,data_pipeline,ap-south-1,1147,319.99838530692756,0.10627416907271074,35.33241053547564,0.9933267424377984,78,2
AWS,embeddings,OAuth,data_pipeline,ap-south-1,1237,280.25007405199244,0.025327695093970353,71.10858772485615,0.9245010517824563,81,2
OpenAI,embeddings,JWT,data_pipeline,ap-south-1,1227,292.09662006943165,0.12774712771687372,44.05658349014657,0.9580588270084656,107,3
OpenAI,storage,JWT,web_app,us-east-1,1193,185.28826263617316,0.21929555286481175,29.140351234231694,0.9706291269854603,93,1
Stripe,embeddings,JWT,backend_service,ap-south-1,1318,178.83627227905583,0.059106767648261505,129.90899481476666,0.9585311794624363,88,2
Stripe,embeddings,OAuth,backend_service,us-west-2,1192,147.8092190080538,0.1380134029833801,71.98910981486851,0.927464349257263,78,0
AWS,chat_completion,API_Key,web_app,us-east-1,1179,115.25987344503736,0.09687647108811044,32.21500596175052,0.9403251971611889,79,2
OpenAI,embeddings,API_Key,data_pipeline,us-west-2,1215,162.11826787595015,0.050229309287871005,51.53147752428285,0.9876736595210648,69,1
AWS,chat_completion,JWT,mobile_app,us-west-2,1168,176.75980392092868,0.04526842288585371,12.455526508140188,0.9946643454513834,91,2
AWS,compute,IAM_Role,data_pipeline,us-west-2,1219,138.0849997236728,0.10242123409971039,34.00207684592484,0.9965067306554618,76,1
AWS,auth,IAM_Role,data_pipeline,ap-south-1,1210,221.57157191562922,0.09291232546709739,15.385300385126941,0.9652241344087286,83,0
AWS,embeddings,JWT,web_app,us-east-1,1233,239.63016447914737,0.036535888334248146,53.331683451736104,0.9572610832776572,81,2
OpenAI,chat_completion,IAM_Role,web_app,us-west-2,1169,244.78589191833086,0.017143493640361118,14.454784945077307,0.9297565842045634,80,0
Stripe,chat_completion,JWT,backend_service,us-east-1,1261,112.68926431098134,0.06648178318561651,25.44373583630931,0.9681133142942107,88,3
OpenAI,chat_completion,OAuth,mobile_app,us-west-2,1183,286.54928364014864,0.1545061215497382,7.62513445345186,0.9299454307627119,85,1
AWS,embeddings,API_Key,data_pipeline,ap-south-1,1171,359.9009772074516,0.02137190515739025,6.213832535412179,0.9205456756865937,77,3
OpenAI,chat_completion,OAuth,backend_service,ap-south-1,1128,149.64654198788145,0.09644271823511014,133.5570981198651,0.924000124820512,64,1
AWS,compute,IAM_Role,mobile_app,us-east-1,1205,140.94700595737316,0.18752096644346203,31.059304005417317,0.9492532352806453,74,0
Stripe,storage,IAM_Role,backend_service,ap-south-1,1180,267.17716820459054,0.06822002678626687,65.3348435776792,0.9265331437416613,77,2
Stripe,compute,IAM_Role,mobile_app,ap-south-1,1155,184.93289053769143,0.07719954155675918,16.335724792516835,0.9407271084715214,83,2
OpenAI,chat_completion,API_Key,data_pipeline,us-west-2,1197,174.41183948199375,0.15266265405541407,9.332350124860207,0.9752618183467816,93,2
AWS,storage,API_Key,web_app,us-east-1,1182,197.44178860038392,0.11263430535170317,19.309883344663422,0.9743817630216642,75,1
AWS,compute,OAuth,backend_service,ap-south-1,1271,303.952675996696,0.02042084892108578,69.81240802129898,0.9913927294117845,80,3
OpenAI,auth,OAuth,backend_service,us-west-2,1153,248.5717808856899,0.09448285091390712,89.17085392277872,0.9580096521599786,81,2
Stripe,compute,IAM_Role,web_app,us-east-1,1170,260.4775582923099,0.033088112359594926,61.98957261063918,0.9469813658430191,80,5
OpenAI,chat_completion,JWT,data_pipeline,eu-central-1,1241,288.2970547468633,0.12758438367775057,69.09244595133605,0.9793307500832575,87,1
OpenAI,storage,OAuth,mobile_app,us-west-2,1159,193.59803072284052,0.1268667379257889,50.16350633652243,0.9850904912490679,91,3
Stripe,compute,API_Key,mobile_app,ap-south-1,1220,200.90117895531847,0.2819819402559388,29.9734725913016,0.9906672667809894,82,3
OpenAI,compute,JWT,backend_service,eu-central-1,1185,320.6646088055888,0.031411906301710646,21.374319650691092,0.9911071374125925,91,0
Stripe,auth,OAuth,backend_service,us-east-1,1167,153.01987808996847,0.09281163801012697,31.416901015543715,0.9789567095435724,94,2
Stripe,payments,JWT,web_app,ap-south-1,1258,260.30953192533013,0.05320557124859987,22.475436298361274,0.9917766708786773,74,0
AWS,storage,IAM_Role,mobile_app,eu-central-1,1209,96.9977968100138,0.10775142455814953,50.725720933480254,0.9239228842345083,73,0
AWS,embeddings,IAM_Role,data_pipeline,eu-central-1,1222,449.7969923745371,0.08554419073397579,10.752386527145257,0.9889784955197861,80,1
AWS,auth,IAM_Role,mobile_app,eu-central-1,1179,276.2353489828183,0.12260302153517043,24.48163842283806,0.9252399858581404,94,1
OpenAI,embeddings,API_Key,backend_service,ap-south-1,1281,301.73305813739205,0.08385040096053326,41.945518577118044,0.9262398568148613,78,1
OpenAI,compute,OAuth,mobile_app,ap-south-1,1201,213.71234614071616,0.060307076539636836,49.17128015069391,0.9485358348404147,82,1
AWS,embeddings,IAM_Role,mobile_app,eu-central-1,1137,161.09114370641146,0.1381452258649606,14.678097832468994,0.9323271150443575,85,3
Stripe,embeddings,API_Key,mobile_app,ap-south-1,1202,189.3679260795762,0.04422712507960702,6.322790597715638,0.9342648842011378,91,0
OpenAI,storage,OAuth,web_app,eu-central-1,1183,343.5344230151339,0.13029768320502458,55.89272381967394,0.9223287457022505,65,4
AWS,compute,API_Key,data_pipeline,eu-central-1,1240,212.94069590345038,0.05499153001503454,40.47244470835322,0.9566738588068926,74,3
Stripe,compute,OAuth,web_app,ap-south-1,1236,190.74641687662427,0.06870671652242584,33.99646676875098,0.931281621864609,80,3
OpenAI,chat_completion,JWT,data_pipeline,ap-south-1,1247,205.1122078768858,0.0333136769086157,18.73656239991878,0.9977156066614893,81,1
AWS,payments,OAuth,web_app,eu-central-1,1197,207.2350963879295,0.0327667326366102,23.26544490524259,0.9781381758643898,75,1
AWS,compute,IAM_Role,mobile_app,eu-central-1,1204,123.7678144040508,0.17544404087089688,24.604579598821616,0.9332304099470363,77,1
Stripe,payments,OAuth,web_app,ap-south-1,1188,272.4144231963958,0.06211916990762965,20.83495056571,0.9661023347566392,83,2
OpenAI,embeddings,JWT,data_pipeline,ap-south-1,1202,303.2501113266979,0.11632351752931001,38.457788310313965,0.9665484712621535,80,0
AWS,compute,API_Key,mobile_app,eu-central-1,1194,291.02169615503533,0.14181336947770928,16.92058302669172,0.9457615370813629,82,2
Stripe,compute,OAuth,backend_service,us-west-2,1140,178.66253621621587,0.04053331302817739,43.7679876186929,0.9560343075358824,75,3
Stripe,chat_completion,JWT,backend_service,us-east-1,1173,230.19475334605232,0.07632918960520133,14.065892948990271,0.9922010329637375,80,5
Stripe,payments,OAuth,mobile_app,us-west-2,1171,302.8256001194835,0.11355825783119024,31.860459345909874,0.9325800632686847,81,0
AWS,auth,API_Key,mobile_app,eu-central-1,1182,198.96603756711465,0.11906558563975243,65.45290268902006,0.9468243294453095,91,0
OpenAI,auth,JWT,backend_service,ap-south-1,1230,191.92474059294136,0.10591027851761764,29.450763590116935,0.9787633722193999,75,2
Stripe,payments,API_Key,backend_service,us-east-1,1163,189.60772785315817,0.0326564161367548,85.87388356836735,0.94945587707722,79,3
Stripe,chat_completion,IAM_Role,backend_service,us-west-2,1253,385.790937338659,0.07669812760364392,55.141082941554686,0.9784630780056963,89,1
Stripe,embeddings,API_Key,backend_service,eu-central-1,1222,250.7719216965557,0.10521035091145955,99.46906403205567,0.9769952826809392,81,6
OpenAI,auth,OAuth,web_app,ap-south-1,1215,337.87851227321954,0.022327070613774754,19.584428186914447,0.9293057988698046,89,0
AWS,auth,OAuth,web_app,ap-south-1,1165,129.01879886248628,0.03196927167511941,54.60018954872214,0.9234682872805591,87,2
OpenAI,storage,IAM_Role,mobile_app,ap-south-1,1181,309.90203616371855,0.057248498776704675,14.561786357653066,0.970491636726004,76,2
AWS,payments,JWT,web_app,ap-south-1,1196,208.8898256534706,0.08842552650467121,36.66668166522382,0.978375314985627,73,2
OpenAI,storage,OAuth,data_pipeline,ap-south-1,1176,255.51990312715958,0.11063716791528176,9.90435113030896,0.9667851577691909,81,2
Stripe,auth,JWT,mobile_app,eu-central-1,1186,106.51797646978542,0.1284265388458466,22.18215323852239,0.9625673632989066,71,4
OpenAI,storage,API_Key,web_app,us-west-2,1238,307.9514547791814,0.059694451660172884,67.34540928312693,0.9364383072157486,71,5
Stripe,embeddings,OAuth,data_pipeline,us-west-2,1176,194.32452499655014,0.2242466949701226,32.96850295778021,0.9613955701466,82,2
OpenAI,chat_completion,OAuth,mobile_app,us-west-2,1201,256.07868585927264,0.10415830582699005,21.321012038925076,0.9882477678279536,72,2
Stripe,auth,OAuth,backend_service,eu-central-1,1164,205.44978525842322,0.1490309732858742,75.09274685420188,0.9879361109757265,83,0
Stripe,compute,IAM_Role,web_app,us-east-1,1222,376.8765644285425,0.2199598428206651,27.54418252340379,0.9609140596828348,85,2
OpenAI,payments,IAM_Role,data_pipeline,us-east-1,1236,393.4992327036835,0.0189626557109496,40.95990822576673,0.966578513173614,76,2
Stripe,compute,OAuth,mobile_app,ap-south-1,1170,302.6867243526972,0.0726629414317591,9.934799194419064,0.9287451451611475,79,2
OpenAI,chat_completion,API_Key,data_pipeline,us-west-2,1220,212.6069469982573,0.052894509949168375,57.523747580092355,0.9749678477407662,75,3
AWS,auth,JWT,data_pipeline,us-west-2,1223,200.40286179233314,0.04087905497191428,21.685077549895986,0.9538170860466992,75,3
Stripe,auth,JWT,mobile_app,eu-central-1,1221,251.12329401170845,0.017677771876164764,48.217246861349324,0.9598927828057221,67,4
AWS,chat_completion,IAM_Role,backend_service,eu-central-1,1207,207.51138394047658,0.08201799374487637,44.95809977679913,0.9567051682566166,80,1
AWS,chat_completion,API_Key,mobile_app,ap-south-1,1199,313.70909188610005,0.21477726659633417,8.070950186865579,0.9638974800185323,78,0
AWS,chat_completion,API_Key,backend_service,ap-south-1,1241,265.87444801419093,0.06336367989493719,18.765032557259218,0.9321599510316083,97,2
AWS,chat_completion,OAuth,web_app,us-west-2,1167,310.5444190919539,0.25177817275384845,27.112193310675412,0.9389214821012518,64,2
Stripe,compute,OAuth,data_pipeline,us-east-1,1148,237.42123816635743,0.19538168064300612,30.85552268979301,0.9730100673336176,84,5
Stripe,embeddings,IAM_Role,mobile_app,us-east-1,1189,232.83843232559659,0.06337769002911856,18.074433244420106,0.9767495577647164,67,2
Stripe,storage,IAM_Role,mobile_app,us-west-2,1244,224.09448366778028,0.06412041277732111,47.829507171102335,0.986900753920443,87,0
Stripe,embeddings,JWT,data_pipeline,eu-central-1,1186,224.25170793687445,0.08014398196972697,6.766617150528635,0.9677889759566288,64,2
AWS,storage,API_Key,web_app,us-west-2,1178,285.7985396423975,0.06326746898070658,40.52217076386806,0.9675122096452938,89,0
OpenAI,chat_completion,IAM_Role,web_app,us-west-2,1182,298.46622164268734,0.1397097590440215,10.532926247013423,0.9898629015620609,87,1
OpenAI,embeddings,API_Key,mobile_app,ap-south-1,1207,184.17748755195677,0.07204982580213011,38.01066676843979,0.9382502490864002,95,2
Stripe,storage,IAM_Role,backend_service,eu-central-1,1194,212.68319080561247,0.1501983166090048,19.930688290768252,0.9357329667867821,96,2
OpenAI,payments,JWT,data_pipeline,eu-central-1,1165,159.27414100308704,0.11869444495993278,25.741546896641218,0.9744050946244537,76,2
AWS,payments,JWT,data_pipeline,us-east-1,1253,219.26482317917078,0.013082113457781137,75.11180336473679,0.993709247181192,77,3
OpenAI,chat_completion,OAuth,data_pipeline,us-west-2,1212,303.36419085746365,0.045399887260061465,76.39457965099535,0.9565864443344114,95,2
AWS,compute,API_Key,mobile_app,eu-central-1,1256,253.1913260490217,0.07314417841063103,13.396473414621946,0.9215198709704503,93,0
AWS,embeddings,OAuth,web_app,eu-central-1,1232,373.67690127571666,0.0006277145355885153,17.511314452632696,0.9498899358683331,90,2
OpenAI,storage,API_Key,mobile_app,eu-central-1,1201,154.57821993410425,0.025733576166936903,41.70946720429835,0.9866630406104417,83,1
OpenAI,auth,API_Key,web_app,us-east-1,1225,202.6924391041768,0.17173393154523023,10.367225452386455,0.9279751445279177,80,4
Stripe,auth,IAM_Role,web_app,ap-south-1,1160,379.48200500577786,0.12345864912876565,26.23050764003264,0.9585051378096593,83,5
Stripe,compute,IAM_Role,data_pipeline,ap-south-1,1213,276.7528190639775,0.05141965978384618,35.00349512729818,0.9411252094347605,93,2
OpenAI,chat_completion,JWT,data_pipeline,eu-central-1,1157,229.29793131945408,0.16102143253881815,35.96449260335936,0.9293517538107937,67,3
Stripe,payments,JWT,mobile_app,eu-central-1,1141,315.78932678887,0.08116343037433871,27.957048910666092,0.921020532413321,63,1
AWS,chat_completion,OAuth,web_app,us-west-2,1151,346.2193678721862,0.06770973232849799,53.62869761616765,0.9987168306674787,76,3
AWS,chat_completion,OAuth,web_app,us-east-1,1196,188.2159178657796,0.03791807914049353,69.09595443713168,0.9427628310198516,90,2
AWS,chat_completion,IAM_Role,backend_service,ap-south-1,1220,224.94875827616093,0.00612436879169524,67.6882145438179,0.9862823875481508,91,1
AWS,chat_completion,IAM_Role,mobile_app,ap-south-1,1163,198.51123686542948,0.13680886822720328,59.02977815644374,0.9240049934389069,75,2
AWS,compute,IAM_Role,web_app,us-east-1,1201,341.37905634570495,0.14665786881956053,5.7769020399121676,0.9404506374006233,80,1
AWS,chat_completion,API_Key,mobile_app,us-west-2,1175,274.850070368375,0.11733354662866044,65.02901146001476,0.9934429954233525,67,2
Stripe,compute,OAuth,mobile_app,ap-south-1,1197,344.9222513742361,0.03704046110380338,27.74248607047115,0.9287856386385962,80,2
Stripe,embeddings,JWT,backend_service,ap-south-1,1200,340.7486234140391,0.130952622036752,91.08053059137576,0.9332258551455438,74,0
Stripe,payments,OAuth,backend_service,ap-south-1,1238,270.08921362788516,0.08940891929991598,26.354694406861064,0.9963144221931689,75,2
AWS,storage,JWT,backend_service,ap-south-1,1212,308.8863336279652,0.08799048512738444,60.95373608375531,0.9706325214344957,62,1
OpenAI,chat_completion,IAM_Role,web_app,eu-central-1,1146,159.59937416353762,0.1288901200458114,37.95053887357235,0.9700313893652346,70,0
Stripe,storage,IAM_Role,data_pipeline,us-west-2,1217,221.93810952910206,0.26364970441010155,15.566589182527116,0.922249681905752,97,2
AWS,embeddings,API_Key,web_app,eu-central-1,1179,269.61135867829046,0.1959261184473774,40.35528239106556,0.922457023310205,67,1
AWS,payments,API_Key,web_app,us-east-1,1194,58.41307913831932,0.05973211058237369,28.821841073451083,0.9612092474133587,84,1
Stripe,auth,API_Key,mobile_app,us-east-1,1176,222.58096364225176,0.061284196487209515,16.59896955831701,0.9460006620839736,74,1
Stripe,storage,OAuth,web_app,us-east-1,1228,433.2265515719571,0.12428545566405949,3.366295884348754,0.9488505749687192,82,4
OpenAI,auth,OAuth,web_app,us-west-2,1209,249.42727228098428,0.08126880153761167,36.56376565736401,0.9200400540702576,87,1
AWS,embeddings,API_Key,web_app,us-east-1,1249,304.0373969160369,0.14998099260067105,40.05223767595417,0.9317689582792306,92,2
Stripe,chat_completion,API_Key,mobile_app,eu-central-1,1239,255.67056284961774,0.04332639360107096,30.90603448542129,0.9427265266380735,78,3
AWS,storage,IAM_Role,backend_service,us-west-2,1180,186.81038401112187,0.10491360846627279,62.930013701623935,0.9502337352908691,79,1
Stripe,chat_completion,IAM_Role,mobile_app,us-west-2,1207,323.74453092806925,0.04051490493633859,33.85753659473145,0.9608634746638418,61,5
Stripe,chat_completion,JWT,data_pipeline,us-east-1,1193,180.41717997453364,0.04351696394887388,31.526048595056654,0.9703693415499748,83,1
AWS,auth,API_Key,web_app,us-west-2,1250,323.43468217857986,0.04099026365814916,15.92776694948549,0.9886864373486547,79,3
OpenAI,payments,JWT,mobile_app,us-west-2,1200,371.1536724293594,0.028430230088975546,49.67844521684448,0.9453030001661029,77,2
Stripe,storage,IAM_Role,backend_service,us-west-2,1215,337.5141682904726,0.11222986652261911,35.64343282611074,0.9531431381458375,67,2
AWS,embeddings,OAuth,backend_service,us-east-1,1175,270.02708202035615,0.07791797783339868,31.255139952579512,0.9421949372435849,74,2
OpenAI,storage,JWT,data_pipeline,us-west-2,1243,342.9165350393022,0.12439791080145081,19.295182387824823,0.9892213213325936,91,1
AWS,chat_completion,IAM_Role,backend_service,ap-south-1,1216,322.60488190736396,0.021636421631888877,9.504185339976171,0.9290309869208203,93,1
OpenAI,compute,JWT,backend_service,ap-south-1,1240,226.15106160629475,0.1339075486919164,57.53912747953226,0.9341449329065351,71,3
AWS,chat_completion,IAM_Role,mobile_app,ap-south-1,1207,267.4321260149818,0.10679922487720656,13.503024241856522,0.9500216292008897,71,2
AWS,compute,JWT,web_app,us-east-1,1205,174.4779464116932,0.07343463424187675,16.1726679540474,0.9453863071226815,84,2
OpenAI,compute,IAM_Role,backend_service,eu-central-1,1205,185.25318691408032,0.07997641483747456,21.313046593976303,0.933011190857299,74,2
OpenAI,auth,API_Key,web_app,us-east-1,1178,231.7887048447552,0.15429529769884243,47.55189741909108,0.9211606681068838,68,2
OpenAI,chat_completion,OAuth,data_pipeline,ap-south-1,1221,166.2292016872589,0.10150428201674633,50.457494241586105,0.9783962829395111,88,3
Stripe,embeddings,API_Key,data_pipeline,eu-central-1,1249,236.97223580709178,0.07421773497091103,27.256109454730257,0.9933405492929689,97,4
OpenAI,auth,OAuth,data_pipeline,us-west-2,1184,362.2458373246802,0.04541849773006015,43.4976853818486,0.9290250676236037,78,0
AWS,embeddings,OAuth,web_app,us-west-2,1220,215.8828102994721,0.10018623836661442,34.57040583882245,0.9899982151882221,83,4
Stripe,chat_completion,IAM_Role,mobile_app,ap-south-1,1213,192.48678214165923,0.0413242197629179,34.66120641563472,0.9909563336794335,83,1
OpenAI,auth,API_Key,mobile_app,us-west-2,1213,242.69590888458418,0.0592939253555091,11.491452664132622,0.9640164514592294,78,5
Stripe,chat_completion,IAM_Role,web_app,ap-south-1,1219,303.737267568278,0.027764470860621563,44.300748941147354,0.9334676066997517,76,3
AWS,auth,JWT,data_pipeline,us-west-2,1219,211.66030553503958,0.09892573288096322,88.79553617275205,0.9640329170263362,90,4
OpenAI,payments,API_Key,data_pipeline,eu-central-1,1145,195.38405780807875,0.2420000210444027,16.677581533525196,0.9641588557948448,71,1
OpenAI,auth,OAuth,mobile_app,us-east-1,1178,113.1036429417681,0.07003531766978477,120.84715397863951,0.9901156945543984,87,7
Stripe,embeddings,OAuth,mobile_app,us-east-1,1121,262.3978709768217,0.16089843012125307,26.59308288443418,0.9206698683714117,68,2
AWS,payments,JWT,web_app,ap-south-1,1190,232.83355053079643,0.05144158621160961,98.56621127718641,0.9246872303421971,67,1
AWS,compute,IAM_Role,web_app,ap-south-1,1167,224.19273477414006,0.05816487862078818,17.99157861230681,0.969369323913847,75,3
AWS,storage,JWT,web_app,us-west-2,1171,329.0618291117592,0.07345448505826449,32.96464530449198,0.9212462150551802,93,3
AWS,compute,JWT,data_pipeline,us-east-1,1181,202.75768388787762,0.032393816330577356,41.446044824065844,0.9779282314914726,86,3
AWS,auth,API_Key,data_pipeline,ap-south-1,1194,371.04916924087775,0.021946360822603758,18.491394164128238,0.957920733924342,77,2
OpenAI,storage,API_Key,backend_service,eu-central-1,1153,348.73659361239646,0.018951198857029165,21.87196793327672,0.9962031905050208,80,1
Stripe,auth,IAM_Role,backend_service,ap-south-1,1266,240.35226868128768,0.12901719079267754,25.39548561647826,0.9330365600206201,89,1
Stripe,storage,API_Key,backend_service,us-west-2,1207,349.6660362775691,0.07964235252055141,10.475027261379369,0.9860321269292085,77,0
AWS,payments,API_Key,mobile_app,us-west-2,1264,185.8488186023065,0.0273176775728168,27.106111774546562,0.9641312219767435,85,4
OpenAI,compute,API_Key,mobile_app,us-east-1,1202,196.7134356895208,0.15640910106873182,47.680797722954196,0.9291576061297594,94,0
AWS,auth,JWT,mobile_app,eu-central-1,1144,243.03602942588697,0.06930522501341653,24.42412360032987,0.9796870442987089,77,3
Stripe,payments,IAM_Role,data_pipeline,us-west-2,1182,336.94072379225844,0.04132294151151589,38.056411247615905,0.9278857030818191,86,4
AWS,chat_completion,OAuth,web_app,us-west-2,1238,333.19537138126407,0.10693648586978861,41.08716551037045,0.9324868485762212,91,0
AWS,compute,IAM_Role,data_pipeline,us-east-1,1202,247.08233650284788,0.07386823238665435,38.38577916909451,0.928456344003692,88,1
AWS,embeddings,IAM_Role,backend_service,ap-south-1,1227,390.8521465924921,0.07242560604117518,17.932409614607852,0.9444341085652008,73,2
Stripe,auth,API_Key,web_app,us-east-1,1203,213.56589911596907,0.06412231451801366,38.45099378199919,0.9835427862714403,93,0
OpenAI,payments,IAM_Role,backend_service,us-east-1,1299,315.57095650054055,0.02659989576494922,41.356992958120955,0.9902652005314976,97,4
Stripe,embeddings,API_Key,backend_service,us-east-1,1177,305.19779420324403,0.07177271721496171,44.7629688611698,0.9664039465171701,87,2
Stripe,payments,JWT,web_app,ap-south-1,1239,292.17221575196436,0.13058062858420158,89.34707209924058,0.985038006956694,70,4
AWS,payments,OAuth,web_app,ap-south-1,1241,147.74303350816348,0.0968328857971681,33.16055068078936,0.9614518071477627,84,2
OpenAI,compute,API_Key,web_app,eu-central-1,1200,127.37871900193126,0.031551640593475615,9.507390618849135,0.9910874881068881,89,3
Stripe,compute,OAuth,data_pipeline,us-west-2,1168,266.5020499706468,0.05183553561093522,12.033258047091984,0.9860420393262759,74,2
OpenAI,payments,OAuth,mobile_app,eu-central-1,1152,194.78841726825965,0.03580717466883075,37.95000642397511,0.993996162190178,79,3
OpenAI,embeddings,IAM_Role,web_app,eu-central-1,1178,302.7972107486069,0.025398583372461453,3.5366813401908104,0.9287313224096825,68,0
OpenAI,storage,IAM_Role,backend_service,eu-central-1,1277,285.92707583491296,0.12728897795321215,33.76251649994903,0.9642585644473766,87,0
AWS,chat_completion,IAM_Role,web_app,us-east-1,1156,272.63373649867304,0.07662244072432117,29.89251696698901,0.9816572481140711,80,3
OpenAI,compute,OAuth,backend_service,us-west-2,1141,208.01084220452378,0.15351775831922673,45.03967525671424,0.9592538841917261,76,1
OpenAI,chat_completion,JWT,web_app,ap-south-1,1097,253.81350055675745,0.06491279593390864,39.20270392475572,0.9801645606209501,99,3
OpenAI,auth,IAM_Role,backend_service,ap-south-1,1208,283.3588746856936,0.02302857558800235,37.61535236149391,0.962827570278372,83,2
Stripe,auth,OAuth,web_app,eu-central-1,1190,354.1076922542484,0.07580679024441707,65.94071707058302,0.9432583278916443,80,2
Stripe,storage,API_Key,data_pipeline,ap-south-1,1219,258.49848566055437,0.0713905527663417,32.80396313688183,0.9771156209084938,80,4
AWS,storage,IAM_Role,backend_service,eu-central-1,1191,183.1752525646175,0.17729972242118033,38.873168733628155,0.9255716999272794,77,0
OpenAI,storage,OAuth,data_pipeline,us-east-1,1212,309.5124900388643,0.08288464579291283,109.16092252418326,0.9288470011710259,86,1
AWS,payments,IAM_Role,backend_service,us-west-2,1176,309.37225199797894,0.11827849657474714,57.15814383873632,0.9773803379324877,74,3
AWS,auth,OAuth,backend_service,us-east-1,1174,246.34163197340948,0.017012677215282504,56.611740421849845,0.9338088063314146,78,2
AWS,storage,JWT,backend_service,us-west-2,1161,160.9530471412544,0.18449187304012457,22.71540466717577,0.9427905682311596,84,0
OpenAI,embeddings,JWT,mobile_app,eu-central-1,1136,339.8660356093346,0.0874882854612447,47.2000701859989,0.988640907919123,79,1
Stripe,auth,API_Key,data_pipeline,us-west-2,1211,264.50752026895356,0.0802073254211781,27.685359361370207,0.939430668736272,82,5
Stripe,chat_completion,IAM_Role,data_pipeline,us-west-2,1242,221.6971951220291,0.2501186775188957,116.17843874882824,0.949975732370451,76,2
OpenAI,chat_completion,JWT,data_pipeline,us-west-2,1226,220.9268996268677,0.04348303349094102,2.478431029197442,0.9410568606416331,76,0
OpenAI,storage,IAM_Role,mobile_app,us-east-1,1230,180.67875167373535,0.0395412688854191,9.029537548296048,0.9971175817358444,89,3
OpenAI,embeddings,JWT,data_pipeline,ap-south-1,1208,297.6940747945792,0.14196637927883513,24.871337894308514,0.9675663782540787,82,2
